,file,algorithm,slots,runtime
1993,data_100-0.16-9806.in,code2,-1,1.000000e+02
1994,data_90-0.16-7215.in,code1,-1,1.000000e+02
1995,data_90-0.16-7215.in,code2,-1,1.000000e+02
1996,data_2-0.16-6489.in,code1,1,2.000000e-06
1997,data_2-0.16-6489.in,code2,2,3.000000e-06
1998,data_50-0.08-3401.in,code1,3,1.914329e+01
1999,data_50-0.08-3401.in,code2,3,1.911747e+01
2000,data_100-0.32-3648.in,code1,-1,1.000000e+02
2001,data_100-0.32-3648.in,code2,-1,1.000000e+02
2002,data_70-0.08-487.in,code1,-1,1.000000e+02
2003,data_70-0.08-487.in,code2,-1,1.000000e+02
2004,data_40-0.32-2405.in,code1,6,1.041106e+00
2005,data_40-0.32-2405.in,code2,6,1.020170e+00
2006,data_10-0.32-133.in,code1,4,1.300000e-05
2007,data_10-0.32-133.in,code2,4,8.000000e-06
2008,data_60-0.64-5855.in,code1,-1,1.000000e+02
2009,data_60-0.64-5855.in,code2,-1,1.000000e+02
2010,data_10-0.08-9665.in,code1,2,1.400000e-05
2011,data_10-0.08-9665.in,code2,2,3.000000e-06
2012,data_50-0.04-334.in,code1,3,8.249000e-03
2013,data_50-0.04-334.in,code2,3,7.781000e-03
2014,data_70-0.32-579.in,code1,-1,1.000000e+02
2015,data_70-0.32-579.in,code2,-1,1.000000e+02
2016,data_50-0.32-183.in,code1,-1,1.000000e+02
2017,data_50-0.32-183.in,code2,-1,1.000000e+02
2018,data_20-0.04-3648.in,code1,2,8.800000e-05
2019,data_20-0.04-3648.in,code2,2,1.100000e-05
2020,data_80-0.08-721.in,code1,-1,1.000000e+02
2021,data_80-0.08-721.in,code2,-1,1.000000e+02
2022,data_50-0.08-2275.in,code1,4,8.736047e+00
2023,data_50-0.08-2275.in,code2,4,8.672402e+00
2024,data_40-0.04-2275.in,code1,3,1.960000e-03
2025,data_40-0.04-2275.in,code2,3,2.633000e-03
2026,data_70-0.02-4783.in,code1,3,3.869430e+01
2027,data_70-0.02-4783.in,code2,3,3.938529e+01
2028,data_30-0.04-9665.in,code1,2,2.020000e-04
2029,data_30-0.04-9665.in,code2,2,1.400000e-05
2030,data_10-0.32-8321.in,code1,3,1.900000e-05
2031,data_10-0.32-8321.in,code2,3,5.000000e-06
2032,data_50-0.08-721.in,code1,4,3.687112e+00
2033,data_50-0.08-721.in,code2,4,3.683979e+00
2034,data_20-0.04-9544.in,code1,2,6.800000e-05
2035,data_20-0.04-9544.in,code2,2,1.000000e-05
2036,data_60-0.64-8105.in,code1,-1,1.000000e+02
2037,data_60-0.64-8105.in,code2,-1,1.000000e+02
2038,data_60-0.16-9665.in,code1,-1,1.000000e+02
2039,data_60-0.16-9665.in,code2,-1,1.000000e+02
2040,data_50-0.08-6194.in,code1,3,2.375400e-02
2041,data_50-0.08-6194.in,code2,3,2.520000e-04
2042,data_40-0.08-4783.in,code1,3,2.266266e+00
2043,data_40-0.08-4783.in,code2,3,2.244808e+00
2044,data_2-0.16-6194.in,code1,1,2.000000e-06
2045,data_2-0.16-6194.in,code2,2,2.000000e-06
2046,data_40-0.04-9806.in,code1,3,1.333470e-01
2047,data_40-0.04-9806.in,code2,3,1.368800e-01
2048,data_30-0.64-5855.in,code1,9,1.708579e+01
2049,data_30-0.64-5855.in,code2,9,1.654247e+01
2050,data_80-0.02-2783.in,code1,3,2.704004e+00
2051,data_80-0.02-2783.in,code2,3,2.694641e+00
2052,data_50-0.64-133.in,code1,-1,1.000000e+02
2053,data_50-0.64-133.in,code2,-1,1.000000e+02
2054,data_2-0.04-2405.in,code1,1,2.000000e-06
2055,data_2-0.04-2405.in,code2,2,1.000000e-06
2056,data_30-0.16-9806.in,code1,4,1.449400e-02
2057,data_30-0.16-9806.in,code2,4,1.584700e-02
2058,data_30-0.02-8321.in,code1,2,1.550000e-04
2059,data_30-0.02-8321.in,code2,2,1.400000e-05
2060,data_70-0.02-5840.in,code1,-1,1.000000e+02
2061,data_70-0.02-5840.in,code2,-1,1.000000e+02
2062,data_20-0.02-3401.in,code1,2,6.900000e-05
2063,data_20-0.02-3401.in,code2,2,1.100000e-05
2064,data_10-0.16-9665.in,code1,2,1.500000e-05
2065,data_10-0.16-9665.in,code2,2,3.000000e-06
2066,data_70-0.64-4783.in,code1,-1,1.000000e+02
2067,data_70-0.64-4783.in,code2,-1,1.000000e+02
2068,data_30-0.02-3705.in,code1,2,2.000000e-04
2069,data_30-0.02-3705.in,code2,2,1.400000e-05
2070,data_20-0.64-9544.in,code1,7,1.105680e-01
2071,data_20-0.64-9544.in,code2,7,1.073620e-01
2072,data_10-0.08-5840.in,code1,2,1.600000e-05
2073,data_10-0.08-5840.in,code2,2,5.000000e-06
2074,data_90-0.04-133.in,code1,-1,1.000000e+02
2075,data_90-0.04-133.in,code2,-1,1.000000e+02
2076,data_10-0.16-487.in,code1,2,2.600000e-05
2077,data_10-0.16-487.in,code2,2,1.200000e-05
2078,data_20-0.04-3401.in,code1,2,8.900000e-05
2079,data_20-0.04-3401.in,code2,2,1.000000e-05
2080,data_50-0.32-2405.in,code1,-1,1.000000e+02
2081,data_50-0.32-2405.in,code2,-1,1.000000e+02
2082,data_10-0.08-579.in,code1,2,1.700000e-05
2083,data_10-0.08-579.in,code2,2,5.000000e-06
2084,data_20-0.16-9665.in,code1,3,2.020000e-04
2085,data_20-0.16-9665.in,code2,3,1.210000e-04
2086,data_60-0.64-721.in,code1,-1,1.000000e+02
2087,data_60-0.64-721.in,code2,-1,1.000000e+02
2088,data_70-0.64-6757.in,code1,-1,1.000000e+02
2089,data_70-0.64-6757.in,code2,-1,1.000000e+02
2090,data_50-0.08-6573.in,code1,3,3.990922e+00
2091,data_50-0.08-6573.in,code2,3,3.969769e+00
2092,data_40-0.04-3749.in,code1,3,1.023300e-02
2093,data_40-0.04-3749.in,code2,3,8.594000e-03
2094,data_10-0.02-4783.in,code1,2,1.700000e-05
2095,data_10-0.02-4783.in,code2,2,5.000000e-06
2096,data_10-0.04-3648.in,code1,2,1.600000e-05
2097,data_10-0.04-3648.in,code2,2,4.000000e-06
2098,data_40-0.04-6489.in,code1,2,1.045000e-03
2099,data_40-0.04-6489.in,code2,2,3.090000e-04
2100,data_50-0.08-9665.in,code1,3,3.706000e-03
2101,data_50-0.08-9665.in,code2,3,3.948000e-03
2102,data_40-0.16-6194.in,code1,5,3.326539e+01
2103,data_40-0.16-6194.in,code2,5,3.330671e+01
2104,data_30-0.02-183.in,code1,2,1.900000e-04
2105,data_30-0.02-183.in,code2,2,4.500000e-05
2106,data_40-0.02-2405.in,code1,2,3.670000e-04
2107,data_40-0.02-2405.in,code2,2,2.000000e-05
2108,data_10-0.64-2275.in,code1,4,3.700000e-05
2109,data_10-0.64-2275.in,code2,4,3.700000e-05
2110,data_10-0.02-7107.in,code1,2,2.800000e-05
2111,data_10-0.02-7107.in,code2,2,4.000000e-06
2112,data_80-0.08-3749.in,code1,-1,1.000000e+02
2113,data_80-0.08-3749.in,code2,-1,1.000000e+02
2114,data_20-0.16-487.in,code1,3,1.880000e-04
2115,data_20-0.16-487.in,code2,3,1.220000e-04
2116,data_70-0.16-7107.in,code1,-1,1.000000e+02
2117,data_70-0.16-7107.in,code2,-1,1.000000e+02
2118,data_20-0.02-6489.in,code1,2,6.900000e-05
2119,data_20-0.02-6489.in,code2,2,1.000000e-05
2120,data_80-0.04-487.in,code1,-1,1.000000e+02
2121,data_80-0.04-487.in,code2,-1,1.000000e+02
2122,data_20-0.08-3648.in,code1,3,1.250000e-04
2123,data_20-0.08-3648.in,code2,3,6.400000e-05
2124,data_60-0.32-4783.in,code1,-1,1.000000e+02
2125,data_60-0.32-4783.in,code2,-1,1.000000e+02
2126,data_40-0.08-2783.in,code1,3,3.556000e-03
2127,data_40-0.08-2783.in,code2,3,3.360000e-03
2128,data_80-0.64-6757.in,code1,-1,1.000000e+02
2129,data_80-0.64-6757.in,code2,-1,1.000000e+02
2130,data_40-0.04-133.in,code1,3,7.821000e-03
2131,data_40-0.04-133.in,code2,3,7.398000e-03
2132,data_30-0.64-9544.in,code1,8,2.906652e+01
2133,data_30-0.64-9544.in,code2,8,2.968424e+01
2134,data_30-0.08-487.in,code1,3,3.600000e-04
2135,data_30-0.08-487.in,code2,3,1.780000e-04
2136,data_10-0.04-9806.in,code1,2,1.900000e-05
2137,data_10-0.04-9806.in,code2,2,3.000000e-06
2138,data_50-0.64-8105.in,code1,-1,1.000000e+02
2139,data_50-0.64-8105.in,code2,-1,1.000000e+02
2140,data_30-0.32-3749.in,code1,6,5.309927e+00
2141,data_30-0.32-3749.in,code2,6,5.424296e+00
2142,data_30-0.16-721.in,code1,4,1.107000e-03
2143,data_30-0.16-721.in,code2,4,1.011000e-03
2144,data_2-0.64-721.in,code1,2,1.000000e-06
2145,data_2-0.64-721.in,code2,2,2.000000e-06
2146,data_40-0.32-6757.in,code1,6,6.083316e+00
2147,data_40-0.32-6757.in,code2,6,5.998625e+00
2148,data_80-0.64-7215.in,code1,-1,1.000000e+02
2149,data_80-0.64-7215.in,code2,-1,1.000000e+02
2150,data_60-0.64-7215.in,code1,-1,1.000000e+02
2151,data_60-0.64-7215.in,code2,-1,1.000000e+02
2152,data_2-0.64-2275.in,code1,1,3.000000e-06
2153,data_2-0.64-2275.in,code2,2,3.000000e-06
2154,data_90-0.16-2783.in,code1,-1,1.000000e+02
2155,data_90-0.16-2783.in,code2,-1,1.000000e+02
2156,data_100-0.64-2405.in,code1,-1,1.000000e+02
2157,data_100-0.64-2405.in,code2,-1,1.000000e+02
2158,data_30-0.02-3648.in,code1,2,1.660000e-04
2159,data_30-0.02-3648.in,code2,2,1.300000e-05
2160,data_50-0.02-6573.in,code1,2,5.820000e-04
2161,data_50-0.02-6573.in,code2,2,3.100000e-05
2162,data_70-0.08-3749.in,code1,-1,1.000000e+02
2163,data_70-0.08-3749.in,code2,-1,1.000000e+02
2164,data_80-0.16-5855.in,code1,-1,1.000000e+02
2165,data_80-0.16-5855.in,code2,-1,1.000000e+02
2166,data_20-0.02-334.in,code1,2,6.900000e-05
2167,data_20-0.02-334.in,code2,2,1.000000e-05
2168,data_100-0.02-9544.in,code1,-1,1.000000e+02
2169,data_100-0.02-9544.in,code2,-1,1.000000e+02
2170,data_10-0.32-8105.in,code1,3,4.900000e-05
2171,data_10-0.32-8105.in,code2,3,5.000000e-05
2172,data_60-0.16-6489.in,code1,-1,1.000000e+02
2173,data_60-0.16-6489.in,code2,-1,1.000000e+02
2174,data_90-0.16-6757.in,code1,-1,1.000000e+02
2175,data_90-0.16-6757.in,code2,-1,1.000000e+02
2176,data_20-0.32-7107.in,code1,4,8.860000e-04
2177,data_20-0.32-7107.in,code2,4,8.180000e-04
2178,data_30-0.08-7215.in,code1,3,2.650000e-04
2179,data_30-0.08-7215.in,code2,3,7.600000e-05
2180,data_90-0.16-2405.in,code1,-1,1.000000e+02
2181,data_90-0.16-2405.in,code2,-1,1.000000e+02
2182,data_80-0.32-579.in,code1,-1,1.000000e+02
2183,data_80-0.32-579.in,code2,-1,1.000000e+02
2184,data_10-0.04-3749.in,code1,2,2.200000e-05
2185,data_10-0.04-3749.in,code2,2,3.000000e-06
2186,data_20-0.64-721.in,code1,7,5.875800e-02
2187,data_20-0.64-721.in,code2,7,5.630400e-02
2188,data_20-0.04-6489.in,code1,2,6.900000e-05
2189,data_20-0.04-6489.in,code2,2,9.000000e-06
2190,data_90-0.02-579.in,code1,-1,1.000000e+02
2191,data_90-0.02-579.in,code2,-1,1.000000e+02
2192,data_90-0.32-1278.in,code1,-1,1.000000e+02
2193,data_90-0.32-1278.in,code2,-1,1.000000e+02
2194,data_90-0.64-183.in,code1,-1,1.000000e+02
2195,data_90-0.64-183.in,code2,-1,1.000000e+02
2196,data_2-0.16-5855.in,code1,1,2.000000e-06
2197,data_2-0.16-5855.in,code2,2,3.000000e-06
2198,data_90-0.32-9806.in,code1,-1,1.000000e+02
2199,data_90-0.32-9806.in,code2,-1,1.000000e+02
2200,data_80-0.64-721.in,code1,-1,1.000000e+02
2201,data_80-0.64-721.in,code2,-1,1.000000e+02
2202,data_50-0.02-6930.in,code1,2,2.493000e-03
2203,data_50-0.02-6930.in,code2,2,2.017000e-03
2204,data_100-0.08-183.in,code1,-1,1.000000e+02
2205,data_100-0.08-183.in,code2,-1,1.000000e+02
2206,data_60-0.08-7107.in,code1,-1,1.000000e+02
2207,data_60-0.08-7107.in,code2,-1,1.000000e+02
2208,data_40-0.08-721.in,code1,3,1.898173e+00
2209,data_40-0.08-721.in,code2,3,1.888309e+00
2210,data_80-0.32-3648.in,code1,-1,1.000000e+02
2211,data_80-0.32-3648.in,code2,-1,1.000000e+02
2212,data_30-0.02-6573.in,code1,2,1.570000e-04
2213,data_30-0.02-6573.in,code2,2,1.400000e-05
2214,data_10-0.08-487.in,code1,2,2.100000e-05
2215,data_10-0.08-487.in,code2,2,4.000000e-06
2216,data_10-0.32-3749.in,code1,3,1.500000e-05
2217,data_10-0.32-3749.in,code2,3,7.000000e-06
2218,data_10-0.08-1278.in,code1,2,2.300000e-05
2219,data_10-0.08-1278.in,code2,2,5.000000e-06
2220,data_50-0.32-6489.in,code1,-1,1.000000e+02
2221,data_50-0.32-6489.in,code2,-1,1.000000e+02
2222,data_100-0.16-579.in,code1,-1,1.000000e+02
2223,data_100-0.16-579.in,code2,-1,1.000000e+02
2224,data_30-0.32-334.in,code1,4,4.070000e-04
2225,data_30-0.32-334.in,code2,4,1.680000e-04
2226,data_40-0.32-6573.in,code1,-1,1.000000e+02
2227,data_40-0.32-6573.in,code2,-1,1.000000e+02
2228,data_50-0.04-9665.in,code1,2,6.511150e-01
2229,data_50-0.04-9665.in,code2,2,6.545420e-01
2230,data_40-0.08-579.in,code1,3,1.985100e-02
2231,data_40-0.08-579.in,code2,3,1.802900e-02
2232,data_80-0.02-4783.in,code1,-1,1.000000e+02
2233,data_80-0.02-4783.in,code2,-1,1.000000e+02
2234,data_20-0.32-721.in,code1,4,2.750000e-04
2235,data_20-0.32-721.in,code2,4,1.530000e-04
2236,data_10-0.04-579.in,code1,2,1.700000e-05
2237,data_10-0.04-579.in,code2,2,4.000000e-06
2238,data_2-0.32-334.in,code1,1,2.000000e-06
2239,data_2-0.32-334.in,code2,2,2.000000e-06
2240,data_90-0.02-5855.in,code1,-1,1.000000e+02
2241,data_90-0.02-5855.in,code2,-1,1.000000e+02
2242,data_50-0.08-133.in,code1,3,5.540990e-01
2243,data_50-0.08-133.in,code2,3,5.777420e-01
2244,data_100-0.32-334.in,code1,-1,1.000000e+02
2245,data_100-0.32-334.in,code2,-1,1.000000e+02
2246,data_30-0.08-1278.in,code1,3,1.081000e-03
2247,data_30-0.08-1278.in,code2,3,1.011000e-03
2248,data_90-0.02-9806.in,code1,-1,1.000000e+02
2249,data_90-0.02-9806.in,code2,-1,1.000000e+02
2250,data_10-0.02-8321.in,code1,2,1.900000e-05
2251,data_10-0.02-8321.in,code2,2,7.000000e-06
2252,data_40-0.04-6930.in,code1,3,3.072000e-03
2253,data_40-0.04-6930.in,code2,3,1.783000e-03
2254,data_10-0.02-3648.in,code1,2,1.600000e-05
2255,data_10-0.02-3648.in,code2,2,4.000000e-06
2256,data_20-0.04-3705.in,code1,2,1.120000e-04
2257,data_20-0.04-3705.in,code2,2,1.300000e-05
2258,data_70-0.02-1278.in,code1,2,1.531000e-03
2259,data_70-0.02-1278.in,code2,2,3.800000e-05
2260,data_40-0.64-5840.in,code1,-1,1.000000e+02
2261,data_40-0.64-5840.in,code2,-1,1.000000e+02
2262,data_2-0.04-3705.in,code1,1,3.000000e-06
2263,data_2-0.04-3705.in,code2,2,2.000000e-06
2264,data_80-0.08-3705.in,code1,-1,1.000000e+02
2265,data_80-0.08-3705.in,code2,-1,1.000000e+02
2266,data_100-0.08-2405.in,code1,-1,1.000000e+02
2267,data_100-0.08-2405.in,code2,-1,1.000000e+02
2268,data_70-0.02-3705.in,code1,-1,1.000000e+02
2269,data_70-0.02-3705.in,code2,-1,1.000000e+02
2270,data_20-0.04-5855.in,code1,3,4.070000e-04
2271,data_20-0.04-5855.in,code2,3,4.440000e-04
2272,data_20-0.16-6489.in,code1,3,5.900000e-05
2273,data_20-0.16-6489.in,code2,3,9.000000e-06
2274,data_10-0.08-2405.in,code1,2,1.200000e-05
2275,data_10-0.08-2405.in,code2,2,4.000000e-06
2276,data_70-0.64-3705.in,code1,-1,1.000000e+02
2277,data_70-0.64-3705.in,code2,-1,1.000000e+02
2278,data_60-0.64-9665.in,code1,-1,1.000000e+02
2279,data_60-0.64-9665.in,code2,-1,1.000000e+02
2280,data_30-0.64-2783.in,code1,9,2.981775e+01
2281,data_30-0.64-2783.in,code2,9,3.032144e+01
2282,data_20-0.08-3749.in,code1,3,1.320000e-04
2283,data_20-0.08-3749.in,code2,3,9.600000e-05
2284,data_70-0.32-2783.in,code1,-1,1.000000e+02
2285,data_70-0.32-2783.in,code2,-1,1.000000e+02
2286,data_100-0.32-183.in,code1,-1,1.000000e+02
2287,data_100-0.32-183.in,code2,-1,1.000000e+02
2288,data_60-0.64-6757.in,code1,-1,1.000000e+02
2289,data_60-0.64-6757.in,code2,-1,1.000000e+02
2290,data_30-0.02-8105.in,code1,2,1.270000e-04
2291,data_30-0.02-8105.in,code2,2,8.000000e-06
2292,data_60-0.02-8105.in,code1,2,1.812000e-03
2293,data_60-0.02-8105.in,code2,2,1.153000e-03
2294,data_70-0.16-3705.in,code1,-1,1.000000e+02
2295,data_70-0.16-3705.in,code2,-1,1.000000e+02
2296,data_30-0.04-579.in,code1,2,4.036000e-03
2297,data_30-0.04-579.in,code2,2,5.228000e-03
2298,data_90-0.32-6489.in,code1,-1,1.000000e+02
2299,data_90-0.32-6489.in,code2,-1,1.000000e+02
2300,data_50-0.02-9806.in,code1,3,1.966718e+01
2301,data_50-0.02-9806.in,code2,3,1.973324e+01
2302,data_10-0.04-1278.in,code1,2,1.600000e-05
2303,data_10-0.04-1278.in,code2,2,5.000000e-06
2304,data_100-0.16-7107.in,code1,-1,1.000000e+02
2305,data_100-0.16-7107.in,code2,-1,1.000000e+02
2306,data_70-0.16-721.in,code1,-1,1.000000e+02
2307,data_70-0.16-721.in,code2,-1,1.000000e+02
2308,data_10-0.16-721.in,code1,3,1.700000e-05
2309,data_10-0.16-721.in,code2,3,8.000000e-06
2310,data_20-0.02-2405.in,code1,2,6.700000e-05
2311,data_20-0.02-2405.in,code2,2,1.000000e-05
2312,data_10-0.02-721.in,code1,2,2.100000e-05
2313,data_10-0.02-721.in,code2,2,5.000000e-06
2314,data_70-0.08-6726.in,code1,-1,1.000000e+02
2315,data_70-0.08-6726.in,code2,-1,1.000000e+02
2316,data_20-0.32-8105.in,code1,4,1.690000e-04
2317,data_20-0.32-8105.in,code2,4,1.000000e-04
2318,data_50-0.02-6757.in,code1,2,4.678000e-03
2319,data_50-0.02-6757.in,code2,2,4.223000e-03
2320,data_100-0.04-7107.in,code1,-1,1.000000e+02
2321,data_100-0.04-7107.in,code2,-1,1.000000e+02
2322,data_60-0.08-334.in,code1,3,9.736890e-01
2323,data_60-0.08-334.in,code2,3,9.685920e-01
2324,data_10-0.04-6489.in,code1,2,1.700000e-05
2325,data_10-0.04-6489.in,code2,2,5.000000e-06
2326,data_100-0.04-1278.in,code1,-1,1.000000e+02
2327,data_100-0.04-1278.in,code2,-1,1.000000e+02
2328,data_20-0.04-721.in,code1,2,6.800000e-05
2329,data_20-0.04-721.in,code2,2,1.100000e-05
2330,data_90-0.04-9544.in,code1,-1,1.000000e+02
2331,data_90-0.04-9544.in,code2,-1,1.000000e+02
2332,data_90-0.02-8105.in,code1,-1,1.000000e+02
2333,data_90-0.02-8105.in,code2,-1,1.000000e+02
2334,data_90-0.02-8321.in,code1,-1,1.000000e+02
2335,data_90-0.02-8321.in,code2,-1,1.000000e+02
2336,data_90-0.02-2405.in,code1,-1,1.000000e+02
2337,data_90-0.02-2405.in,code2,-1,1.000000e+02
2338,data_70-0.16-9665.in,code1,-1,1.000000e+02
2339,data_70-0.16-9665.in,code2,-1,1.000000e+02
2340,data_40-0.64-9806.in,code1,-1,1.000000e+02
2341,data_40-0.64-9806.in,code2,-1,1.000000e+02
2342,data_50-0.16-3749.in,code1,-1,1.000000e+02
2343,data_50-0.16-3749.in,code2,-1,1.000000e+02
2344,data_90-0.16-3401.in,code1,-1,1.000000e+02
2345,data_90-0.16-3401.in,code2,-1,1.000000e+02
2346,data_80-0.32-3401.in,code1,-1,1.000000e+02
2347,data_80-0.32-3401.in,code2,-1,1.000000e+02
2348,data_40-0.64-7215.in,code1,-1,1.000000e+02
2349,data_40-0.64-7215.in,code2,-1,1.000000e+02
2350,data_50-0.04-9544.in,code1,3,2.883660e-01
2351,data_50-0.04-9544.in,code2,3,2.832630e-01
2352,data_20-0.04-6726.in,code1,2,4.470000e-04
2353,data_20-0.04-6726.in,code2,2,5.050000e-04
2354,data_10-0.08-3705.in,code1,2,1.700000e-05
2355,data_10-0.08-3705.in,code2,2,2.000000e-06
2356,data_60-0.32-6930.in,code1,-1,1.000000e+02
2357,data_60-0.32-6930.in,code2,-1,1.000000e+02
2358,data_90-0.04-3401.in,code1,-1,1.000000e+02
2359,data_90-0.04-3401.in,code2,-1,1.000000e+02
2360,data_50-0.64-6573.in,code1,-1,1.000000e+02
2361,data_50-0.64-6573.in,code2,-1,1.000000e+02
2362,data_60-0.08-9806.in,code1,-1,1.000000e+02
2363,data_60-0.08-9806.in,code2,-1,1.000000e+02
2364,data_90-0.08-4783.in,code1,-1,1.000000e+02
2365,data_90-0.08-4783.in,code2,-1,1.000000e+02
2366,data_40-0.04-9544.in,code1,3,6.322000e-03
2367,data_40-0.04-9544.in,code2,3,4.530000e-03
2368,data_60-0.02-2783.in,code1,3,1.159050e+00
2369,data_60-0.02-2783.in,code2,3,1.157350e+00
2370,data_70-0.02-183.in,code1,-1,1.000000e+02
2371,data_70-0.02-183.in,code2,-1,1.000000e+02
2372,data_70-0.16-4783.in,code1,5,2.283260e+01
2373,data_70-0.16-4783.in,code2,5,2.296223e+01
2374,data_10-0.16-183.in,code1,3,1.900000e-05
2375,data_10-0.16-183.in,code2,3,1.100000e-05
2376,data_80-0.02-3648.in,code1,3,1.901919e+01
2377,data_80-0.02-3648.in,code2,3,1.913590e+01
2378,data_50-0.04-3749.in,code1,3,2.838710e-01
2379,data_50-0.04-3749.in,code2,3,2.830620e-01
2380,data_2-0.04-6489.in,code1,1,2.000000e-06
2381,data_2-0.04-6489.in,code2,2,2.000000e-06
2382,data_2-0.32-2275.in,code1,1,1.000000e-06
2383,data_2-0.32-2275.in,code2,2,2.000000e-06
2384,data_20-0.16-183.in,code1,3,9.200000e-05
2385,data_20-0.16-183.in,code2,3,1.200000e-05
2386,data_10-0.32-2783.in,code1,3,2.100000e-05
2387,data_10-0.32-2783.in,code2,3,7.000000e-06
2388,data_40-0.64-9665.in,code1,-1,1.000000e+02
2389,data_40-0.64-9665.in,code2,-1,1.000000e+02
2390,data_2-0.16-334.in,code1,1,2.000000e-06
2391,data_2-0.16-334.in,code2,2,2.000000e-06
2392,data_50-0.64-2405.in,code1,-1,1.000000e+02
2393,data_50-0.64-2405.in,code2,-1,1.000000e+02
2394,data_30-0.64-3705.in,code1,-1,1.000000e+02
2395,data_30-0.64-3705.in,code2,-1,1.000000e+02
2396,data_100-0.08-9544.in,code1,-1,1.000000e+02
2397,data_100-0.08-9544.in,code2,-1,1.000000e+02
2398,data_50-0.64-9544.in,code1,-1,1.000000e+02
2399,data_50-0.64-9544.in,code2,-1,1.000000e+02
2400,data_80-0.08-7107.in,code1,-1,1.000000e+02
2401,data_80-0.08-7107.in,code2,-1,1.000000e+02
2402,data_40-0.02-4783.in,code1,2,9.538630e-01
2403,data_40-0.02-4783.in,code2,2,9.634030e-01
2404,data_90-0.64-579.in,code1,-1,1.000000e+02
2405,data_90-0.64-579.in,code2,-1,1.000000e+02
2406,data_40-0.16-487.in,code1,4,1.402990e+00
2407,data_40-0.16-487.in,code2,4,1.386766e+00
2408,data_70-0.02-3749.in,code1,3,4.584208e+01
2409,data_70-0.02-3749.in,code2,3,4.513057e+01
2410,data_10-0.02-6930.in,code1,1,2.200000e-05
2411,data_10-0.02-6930.in,code2,2,5.000000e-06
2412,data_50-0.16-487.in,code1,-1,1.000000e+02
2413,data_50-0.16-487.in,code2,-1,1.000000e+02
2414,data_20-0.02-8105.in,code1,1,7.100000e-05
2415,data_20-0.02-8105.in,code2,2,1.300000e-05
2416,data_60-0.04-3749.in,code1,3,5.839077e+00
2417,data_60-0.04-3749.in,code2,3,5.869202e+00
2418,data_70-0.64-6194.in,code1,-1,1.000000e+02
2419,data_70-0.64-6194.in,code2,-1,1.000000e+02
2420,data_30-0.16-5840.in,code1,4,5.341700e-02
2421,data_30-0.16-5840.in,code2,4,4.934100e-02
2422,data_80-0.08-5855.in,code1,-1,1.000000e+02
2423,data_80-0.08-5855.in,code2,-1,1.000000e+02
2424,data_2-0.32-4783.in,code1,1,2.000000e-06
2425,data_2-0.32-4783.in,code2,2,2.000000e-06
2426,data_70-0.02-2275.in,code1,-1,1.000000e+02
2427,data_70-0.02-2275.in,code2,-1,1.000000e+02
2428,data_40-0.04-2405.in,code1,2,6.479000e-03
2429,data_40-0.04-2405.in,code2,2,5.570000e-03
2430,data_100-0.16-3705.in,code1,-1,1.000000e+02
2431,data_100-0.16-3705.in,code2,-1,1.000000e+02
2432,data_20-0.32-9806.in,code1,4,2.420000e-04
2433,data_20-0.32-9806.in,code2,4,1.740000e-04
2434,data_30-0.64-3749.in,code1,9,1.106550e+01
2435,data_30-0.64-3749.in,code2,9,1.151706e+01
2436,data_20-0.02-4783.in,code1,2,6.700000e-05
2437,data_20-0.02-4783.in,code2,2,1.000000e-05
2438,data_70-0.04-3705.in,code1,-1,1.000000e+02
2439,data_70-0.04-3705.in,code2,-1,1.000000e+02
2440,data_2-0.32-3705.in,code1,1,2.000000e-06
2441,data_2-0.32-3705.in,code2,2,2.000000e-06
2442,data_70-0.08-5840.in,code1,-1,1.000000e+02
2443,data_70-0.08-5840.in,code2,-1,1.000000e+02
2444,data_30-0.08-5840.in,code1,3,1.022000e-03
2445,data_30-0.08-5840.in,code2,3,1.365000e-03
2446,data_20-0.64-6194.in,code1,7,1.186400e-02
2447,data_20-0.64-6194.in,code2,7,3.075000e-03
2448,data_20-0.32-133.in,code1,4,7.600000e-05
2449,data_20-0.32-133.in,code2,4,2.800000e-05
2450,data_50-0.04-579.in,code1,3,2.862100e-02
2451,data_50-0.04-579.in,code2,3,3.148200e-02
2452,data_30-0.32-7107.in,code1,6,1.036727e+01
2453,data_30-0.32-7107.in,code2,6,1.042565e+01
2454,data_70-0.02-5855.in,code1,2,4.409927e+01
2455,data_70-0.02-5855.in,code2,2,4.425094e+01
2456,data_40-0.08-3749.in,code1,3,4.774400e-02
2457,data_40-0.08-3749.in,code2,3,4.178600e-02
2458,data_2-0.64-6726.in,code1,1,2.000000e-06
2459,data_2-0.64-6726.in,code2,2,3.000000e-06
2460,data_70-0.32-721.in,code1,-1,1.000000e+02
2461,data_70-0.32-721.in,code2,-1,1.000000e+02
2462,data_2-0.16-6757.in,code1,1,2.000000e-06
2463,data_2-0.16-6757.in,code2,2,2.000000e-06
2464,data_60-0.04-6930.in,code1,3,2.518990e-01
2465,data_60-0.04-6930.in,code2,3,2.551020e-01
2466,data_10-0.02-133.in,code1,2,1.700000e-05
2467,data_10-0.02-133.in,code2,2,4.000000e-06
2468,data_30-0.08-579.in,code1,3,1.075000e-03
2469,data_30-0.08-579.in,code2,3,5.860000e-04
2470,data_60-0.02-334.in,code1,2,5.641200e-02
2471,data_60-0.02-334.in,code2,2,6.102200e-02
