group1,group2,meandiff,p-adj,lower,upper,reject
code1:30:0.5,code2:20:0.34,-11.4384,0.0766,-23.2288,0.352,False
code1:30:0.5,code2:20:0.5,-11.42,0.0783,-23.2104,0.3704,False
code1:30:0.5,code2:20:0.58,-11.3656,0.0832,-23.156,0.4248,False
code1:30:0.5,code2:20:0.62,-11.1929,0.0994,-22.9833,0.5975,False
code1:30:0.5,code2:20:0.64,-11.1564,0.1036,-22.9468,0.634,False
code1:30:0.5,code2:30:0.02,-11.4338,0.077,-23.2242,0.3566,False
code1:30:0.5,code2:30:0.34,-10.8813,0.1372,-22.6717,0.9091,False
code1:30:0.5,code2:30:0.5,-2.4619,0.9,-14.6661,9.7423,False
code1:30:0.5,code2:30:0.58,3.5867,0.9,-8.8691,16.0426,False
code1:30:0.5,code2:30:0.62,11.5008,0.5013,-3.086,26.0876,False
code1:30:0.5,code2:30:0.64,31.7632,0.001,15.3895,48.1369,True
code1:30:0.5,code2:40:0.02,-11.3268,0.0868,-23.1172,0.4636,False
code1:30:0.5,code2:40:0.34,15.1901,0.0094,1.4654,28.9149,True
code1:30:0.5,code2:50:0.02,-4.8297,0.9,-16.7141,7.0547,False
code1:30:0.5,code2:60:0.02,0.0054,0.9,-11.9789,11.9897,False
code1:30:0.5,code2:70:0.02,-3.5278,0.9,-16.4381,9.3824,False
code1:30:0.5,code2:80:0.02,2.1677,0.9,-14.8503,19.1856,False
code1:30:0.5,code2:90:0.02,6.0563,0.9,-11.7343,23.8468,False
code1:30:0.58,code1:30:0.62,-7.113,0.9,-22.2955,8.0694,False
code1:30:0.58,code1:30:0.64,6.0877,0.9,-9.4412,21.6165,False
code1:30:0.58,code1:40:0.02,-24.8819,0.001,-37.4017,-12.3621,True
code1:30:0.58,code1:40:0.34,-12.7064,0.1817,-26.8405,1.4277,False
code1:30:0.58,code1:40:0.5,21.9367,0.8239,-10.626,54.4995,False
code1:30:0.58,code1:50:0.02,-22.343,0.001,-34.9513,-9.7347,True
code1:30:0.58,code1:60:0.02,-21.1135,0.001,-33.7218,-8.5051,True
code1:30:0.58,code1:70:0.02,-12.759,0.2039,-27.1152,1.5972,False
code1:30:0.58,code1:80:0.02,-7.4965,0.9,-24.403,9.41,False
code1:30:0.58,code1:90:0.02,10.2536,0.9,-5.6699,26.1771,False
code1:30:0.58,code2:100:0.02,-14.6834,0.6913,-35.0528,5.686,False
code1:30:0.58,code2:10:0.02,-24.9908,0.001,-37.5106,-12.4711,True
code1:30:0.58,code2:10:0.34,-24.9908,0.001,-37.5106,-12.471,True
code1:30:0.58,code2:10:0.5,-24.9908,0.001,-37.5106,-12.471,True
code1:30:0.58,code2:10:0.58,-24.9908,0.001,-37.5106,-12.471,True
code1:30:0.58,code2:10:0.62,-24.9907,0.001,-37.5105,-12.471,True
code1:30:0.58,code2:10:0.64,-24.9907,0.001,-37.5105,-12.471,True
code1:30:0.58,code2:20:0.02,-24.9907,0.001,-37.5105,-12.4709,True
code1:30:0.58,code2:20:0.34,-24.9886,0.001,-37.5084,-12.4689,True
code1:30:0.58,code2:20:0.5,-24.9702,0.001,-37.49,-12.4505,True
code1:30:0.58,code2:20:0.58,-24.9159,0.001,-37.4357,-12.3961,True
code1:30:0.58,code2:20:0.62,-24.7431,0.001,-37.2629,-12.2234,True
code1:30:0.58,code2:20:0.64,-24.7067,0.001,-37.2264,-12.1869,True
code1:30:0.58,code2:30:0.02,-24.984,0.001,-37.5038,-12.4643,True
code1:30:0.58,code2:30:0.34,-24.4316,0.001,-36.9513,-11.9118,True
code1:30:0.58,code2:30:0.5,-16.0122,0.001,-28.9224,-3.1019,True
code1:30:0.58,code2:30:0.58,-9.9635,0.5875,-23.1119,3.1849,False
code1:30:0.58,code2:30:0.62,-2.0495,0.9,-17.2319,13.133,False
code1:30:0.58,code2:30:0.64,18.2129,0.0154,1.3064,35.1194,True
code1:30:0.58,code2:40:0.02,-24.877,0.001,-37.3968,-12.3573,True
code1:30:0.58,code2:40:0.34,1.6399,0.9,-12.7163,15.9961,False
code1:30:0.58,code2:50:0.02,-18.3799,0.001,-30.9883,-5.7716,True
code1:30:0.58,code2:60:0.02,-13.5449,0.0184,-26.2474,-0.8423,True
code1:30:0.58,code2:70:0.02,-17.0781,0.001,-30.6577,-3.4985,True
code1:30:0.58,code2:80:0.02,-11.3826,0.8925,-28.9138,6.1486,False
code1:30:0.58,code2:90:0.02,-7.494,0.9,-25.7761,10.7881,False
code1:30:0.62,code1:30:0.64,13.2007,0.5282,-3.7476,30.1491,False
code1:30:0.62,code1:40:0.02,-17.7688,0.001,-32.0113,-3.5264,True
code1:30:0.62,code1:40:0.34,-5.5933,0.9,-21.2737,10.0871,False
code1:30:0.62,code1:40:0.5,29.0498,0.2396,-4.2133,62.3129,False
code1:30:0.62,code1:50:0.02,-15.23,0.0192,-29.5503,-0.9096,True
code1:30:0.62,code1:60:0.02,-14.0004,0.0691,-28.3207,0.3199,False
code1:30:0.62,code1:70:0.02,-5.646,0.9,-21.5269,10.2349,False
code1:30:0.62,code1:80:0.02,-0.3835,0.9,-18.6024,17.8355,False
code1:30:0.62,code1:90:0.02,17.3666,0.0478,0.056,34.6773,True
code1:30:0.62,code2:100:0.02,-7.5704,0.9,-29.0416,13.9008,False
code1:30:0.62,code2:10:0.02,-17.8778,0.001,-32.1202,-3.6354,True
code1:30:0.62,code2:10:0.34,-17.8778,0.001,-32.1202,-3.6354,True
code1:30:0.62,code2:10:0.5,-17.8777,0.001,-32.1201,-3.6353,True
code1:30:0.62,code2:10:0.58,-17.8777,0.001,-32.1201,-3.6353,True
code1:30:0.62,code2:10:0.62,-17.8777,0.001,-32.1201,-3.6353,True
code1:30:0.62,code2:10:0.64,-17.8777,0.001,-32.1201,-3.6353,True
code1:30:0.62,code2:20:0.02,-17.8776,0.001,-32.1201,-3.6352,True
code1:30:0.62,code2:20:0.34,-17.8756,0.001,-32.118,-3.6332,True
code1:30:0.62,code2:20:0.5,-17.8572,0.001,-32.0996,-3.6148,True
code1:30:0.62,code2:20:0.58,-17.8028,0.001,-32.0452,-3.5604,True
code1:30:0.62,code2:20:0.62,-17.6301,0.001,-31.8725,-3.3877,True
code1:30:0.62,code2:20:0.64,-17.5936,0.001,-31.836,-3.3512,True
code1:30:0.62,code2:30:0.02,-17.871,0.001,-32.1134,-3.6286,True
code1:30:0.62,code2:30:0.34,-17.3185,0.0013,-31.5609,-3.0761,True
code1:30:0.62,code2:30:0.5,-8.8991,0.9,-23.4859,5.6877,False
code1:30:0.62,code2:30:0.58,-2.8505,0.9,-17.6485,11.9475,False
code1:30:0.62,code2:30:0.62,5.0636,0.9,-11.568,21.6951,False
code1:30:0.62,code2:30:0.64,25.326,0.001,7.107,43.5449,True
code1:30:0.62,code2:40:0.02,-17.764,0.001,-32.0064,-3.5216,True
code1:30:0.62,code2:40:0.34,8.7529,0.9,-7.128,24.6338,False
code1:30:0.62,code2:50:0.02,-11.2669,0.506,-25.5872,3.0534,False
code1:30:0.62,code2:60:0.02,-6.4318,0.9,-20.8352,7.9715,False
code1:30:0.62,code2:70:0.02,-9.965,0.8726,-25.1475,5.2174,False
code1:30:0.62,code2:80:0.02,-4.2695,0.9,-23.0697,14.5306,False
code1:30:0.62,code2:90:0.02,-0.3809,0.9,-19.8831,19.1213,False
code1:30:0.64,code1:40:0.02,-30.9696,0.001,-45.5807,-16.3585,True
code1:30:0.64,code1:40:0.34,-18.794,0.0029,-34.8101,-2.778,True
code1:30:0.64,code1:40:0.5,15.8491,0.9,-17.5736,49.2717,False
code1:30:0.64,code1:50:0.02,-28.4307,0.001,-43.1178,-13.7436,True
code1:30:0.64,code1:60:0.02,-27.2011,0.001,-41.8882,-12.5141,True
code1:30:0.64,code1:70:0.02,-18.8467,0.0035,-35.0591,-2.6344,True
code1:30:0.64,code1:80:0.02,-13.5842,0.6545,-32.0928,4.9244,False
code1:30:0.64,code1:90:0.02,4.1659,0.9,-13.4494,21.7812,False
code1:30:0.64,code2:100:0.02,-20.7711,0.0901,-42.4887,0.9465,False
code1:30:0.64,code2:10:0.02,-31.0785,0.001,-45.6896,-16.4674,True
code1:30:0.64,code2:10:0.34,-31.0785,0.001,-45.6896,-16.4674,True
code1:30:0.64,code2:10:0.5,-31.0785,0.001,-45.6896,-16.4673,True
code1:30:0.64,code2:10:0.58,-31.0785,0.001,-45.6896,-16.4673,True
code1:30:0.64,code2:10:0.62,-31.0784,0.001,-45.6895,-16.4673,True
code1:30:0.64,code2:10:0.64,-31.0784,0.001,-45.6895,-16.4673,True
code1:30:0.64,code2:20:0.02,-31.0784,0.001,-45.6895,-16.4672,True
code1:30:0.64,code2:20:0.34,-31.0763,0.001,-45.6874,-16.4652,True
code1:30:0.64,code2:20:0.5,-31.0579,0.001,-45.669,-16.4468,True
code1:30:0.64,code2:20:0.58,-31.0036,0.001,-45.6147,-16.3924,True
code1:30:0.64,code2:20:0.62,-30.8308,0.001,-45.4419,-16.2197,True
code1:30:0.64,code2:20:0.64,-30.7943,0.001,-45.4055,-16.1832,True
code1:30:0.64,code2:30:0.02,-31.0717,0.001,-45.6828,-16.4606,True
code1:30:0.64,code2:30:0.34,-30.5192,0.001,-45.1304,-15.9081,True
code1:30:0.64,code2:30:0.5,-22.0998,0.001,-37.0469,-7.1528,True
code1:30:0.64,code2:30:0.58,-16.0512,0.0205,-31.2044,-0.898,True
code1:30:0.64,code2:30:0.62,-8.1371,0.9,-25.0855,8.8112,False
code1:30:0.64,code2:30:0.64,12.1252,0.8761,-6.3834,30.6339,False
code1:30:0.64,code2:40:0.02,-30.9647,0.001,-45.5758,-16.3536,True
code1:30:0.64,code2:40:0.34,-4.4478,0.9,-20.6602,11.7645,False
code1:30:0.64,code2:50:0.02,-24.4676,0.001,-39.1547,-9.7805,True
code1:30:0.64,code2:60:0.02,-19.6326,0.001,-34.4006,-4.8645,True
code1:30:0.64,code2:70:0.02,-23.1658,0.001,-38.6946,-7.6369,True
code1:30:0.64,code2:80:0.02,-17.4703,0.1505,-36.5512,1.6107,False
code1:30:0.64,code2:90:0.02,-13.5817,0.7868,-33.3547,6.1914,False
code1:40:0.02,code1:40:0.34,12.1755,0.1286,-0.9436,25.2947,False
code1:40:0.02,code1:40:0.5,46.8186,0.001,14.6834,78.9538,True
code1:40:0.02,code1:50:0.02,2.5389,0.9,-8.9201,13.9979,False
code1:40:0.02,code1:60:0.02,3.7684,0.9,-7.6906,15.2275,False
code1:40:0.02,code1:70:0.02,12.1229,0.1659,-1.2353,25.481,False
code1:40:0.02,code1:80:0.02,17.3854,0.0142,1.3178,33.453,True
code1:40:0.02,code1:90:0.02,35.1355,0.001,20.1056,50.1653,True
code1:40:0.02,code2:100:0.02,10.1985,0.9,-9.4803,29.8772,False
code1:40:0.02,code2:10:0.02,-0.1089,0.9,-11.4704,11.2526,False
code1:40:0.02,code2:10:0.34,-0.1089,0.9,-11.4704,11.2526,False
code1:40:0.02,code2:10:0.5,-0.1089,0.9,-11.4704,11.2526,False
code1:40:0.02,code2:10:0.58,-0.1089,0.9,-11.4704,11.2526,False
code1:40:0.02,code2:10:0.62,-0.1088,0.9,-11.4703,11.2527,False
code1:40:0.02,code2:10:0.64,-0.1088,0.9,-11.4703,11.2527,False
code1:40:0.02,code2:20:0.02,-0.1088,0.9,-11.4703,11.2527,False
code1:40:0.02,code2:20:0.34,-0.1067,0.9,-11.4682,11.2548,False
code1:40:0.02,code2:20:0.5,-0.0883,0.9,-11.4498,11.2732,False
code1:40:0.02,code2:20:0.58,-0.034,0.9,-11.3955,11.3275,False
code1:40:0.02,code2:20:0.62,0.1388,0.9,-11.2227,11.5003,False
code1:40:0.02,code2:20:0.64,0.1752,0.9,-11.1863,11.5368,False
code1:40:0.02,code2:30:0.02,-0.1021,0.9,-11.4637,11.2594,False
code1:40:0.02,code2:30:0.34,0.4503,0.9,-10.9112,11.8118,False
code1:40:0.02,code2:30:0.5,8.8697,0.6029,-2.9207,20.6601,False
code1:40:0.02,code2:30:0.58,14.9184,0.001,2.8677,26.9691,True
code1:40:0.02,code2:30:0.62,22.8324,0.001,8.59,37.0748,True
code1:40:0.02,code2:30:0.64,43.0948,0.001,27.0272,59.1624,True
code1:40:0.02,code2:40:0.02,0.0049,0.9,-11.3566,11.3664,False
code1:40:0.02,code2:40:0.34,26.5218,0.001,13.1636,39.8799,True
code1:40:0.02,code2:50:0.02,6.502,0.9,-4.9571,17.961,False
code1:40:0.02,code2:60:0.02,11.337,0.0664,-0.2256,22.8996,False
code1:40:0.02,code2:70:0.02,7.8038,0.9,-4.716,20.3236,False
code1:40:0.02,code2:80:0.02,13.4993,0.4441,-3.2244,30.223,False
code1:40:0.02,code2:90:0.02,17.3879,0.0554,-0.1213,34.8972,False
code1:40:0.34,code1:40:0.5,34.6431,0.0215,1.8453,67.441,True
code1:40:0.34,code1:50:0.02,-9.6366,0.666,-22.8403,3.5671,False
code1:40:0.34,code1:60:0.02,-8.4071,0.9,-21.6108,4.7966,False
code1:40:0.34,code1:70:0.02,-0.0527,0.9,-14.9345,14.8291,False
code1:40:0.34,code1:80:0.02,5.2099,0.9,-12.1451,22.5649,False
code1:40:0.34,code1:90:0.02,22.9599,0.001,6.561,39.3589,True
code1:40:0.34,code2:100:0.02,-1.9771,0.9,-22.7203,18.7661,False
code1:40:0.34,code2:10:0.02,-12.2845,0.1182,-25.4036,0.8347,False
code1:40:0.34,code2:10:0.34,-12.2844,0.1182,-25.4036,0.8347,False
code1:40:0.34,code2:10:0.5,-12.2844,0.1182,-25.4036,0.8347,False
code1:40:0.34,code2:10:0.58,-12.2844,0.1182,-25.4036,0.8347,False
code1:40:0.34,code2:10:0.62,-12.2844,0.1182,-25.4035,0.8348,False
code1:40:0.34,code2:10:0.64,-12.2844,0.1182,-25.4035,0.8348,False
code1:40:0.34,code2:20:0.02,-12.2843,0.1182,-25.4035,0.8348,False
code1:40:0.34,code2:20:0.34,-12.2823,0.1184,-25.4014,0.8369,False
code1:40:0.34,code2:20:0.5,-12.2639,0.1206,-25.383,0.8553,False
code1:40:0.34,code2:20:0.58,-12.2095,0.125,-25.3287,0.9096,False
code1:40:0.34,code2:20:0.62,-12.0368,0.147,-25.1559,1.0824,False
code1:40:0.34,code2:20:0.64,-12.0003,0.1522,-25.1194,1.1189,False
code1:40:0.34,code2:30:0.02,-12.2777,0.119,-25.3968,0.8415,False
code1:40:0.34,code2:30:0.34,-11.7252,0.1928,-24.8443,1.3939,False
code1:40:0.34,code2:30:0.5,-3.3058,0.9,-16.7981,10.1865,False
code1:40:0.34,code2:30:0.58,2.7428,0.9,-10.9775,16.4632,False
code1:40:0.34,code2:30:0.62,10.6569,0.8071,-5.0235,26.3373,False
code1:40:0.34,code2:30:0.64,30.9193,0.001,13.5643,48.2743,True
code1:40:0.34,code2:40:0.02,-12.1707,0.1292,-25.2898,0.9485,False
code1:40:0.34,code2:40:0.34,14.3462,0.0831,-0.5356,29.228,False
code1:40:0.34,code2:50:0.02,-5.6736,0.9,-18.8773,7.5301,False
code1:40:0.34,code2:60:0.02,-0.8385,0.9,-14.1322,12.4552,False
code1:40:0.34,code2:70:0.02,-4.3717,0.9,-18.5058,9.7624,False
code1:40:0.34,code2:80:0.02,1.3238,0.9,-16.6404,19.2879,False
code1:40:0.34,code2:90:0.02,5.2124,0.9,-13.4853,23.91,False
code1:40:0.5,code1:50:0.02,-44.2797,0.001,-76.4496,-12.1099,True
code1:40:0.5,code1:60:0.02,-43.0502,0.001,-75.22,-10.8804,True
code1:40:0.5,code1:70:0.02,-34.6958,0.022,-67.59,-1.8016,True
code1:40:0.5,code1:80:0.02,-29.4333,0.2652,-63.5178,4.6513,False
code1:40:0.5,code1:90:0.02,-11.6832,0.9,-45.291,21.9246,False
code1:40:0.5,code2:100:0.02,-36.6202,0.038,-72.5484,-0.6919,True
code1:40:0.5,code2:10:0.02,-46.9276,0.001,-79.0628,-14.7924,True
code1:40:0.5,code2:10:0.34,-46.9276,0.001,-79.0628,-14.7924,True
code1:40:0.5,code2:10:0.5,-46.9275,0.001,-79.0627,-14.7923,True
code1:40:0.5,code2:10:0.58,-46.9275,0.001,-79.0627,-14.7923,True
code1:40:0.5,code2:10:0.62,-46.9275,0.001,-79.0627,-14.7923,True
code1:40:0.5,code2:10:0.64,-46.9275,0.001,-79.0627,-14.7923,True
code1:40:0.5,code2:20:0.02,-46.9274,0.001,-79.0626,-14.7922,True
code1:40:0.5,code2:20:0.34,-46.9254,0.001,-79.0606,-14.7902,True
code1:40:0.5,code2:20:0.5,-46.907,0.001,-79.0422,-14.7718,True
code1:40:0.5,code2:20:0.58,-46.8526,0.001,-78.9878,-14.7174,True
code1:40:0.5,code2:20:0.62,-46.6799,0.001,-78.8151,-14.5447,True
code1:40:0.5,code2:20:0.64,-46.6434,0.001,-78.7786,-14.5082,True
code1:40:0.5,code2:30:0.02,-46.9208,0.001,-79.056,-14.7856,True
code1:40:0.5,code2:30:0.34,-46.3683,0.001,-78.5035,-14.2331,True
code1:40:0.5,code2:30:0.5,-37.9489,0.0028,-70.2382,-5.6596,True
code1:40:0.5,code2:30:0.58,-31.9003,0.0622,-64.2856,0.485,False
code1:40:0.5,code2:30:0.62,-23.9862,0.6906,-57.2493,9.2769,False
code1:40:0.5,code2:30:0.64,-3.7238,0.9,-37.8084,30.3607,False
code1:40:0.5,code2:40:0.02,-46.8138,0.001,-78.949,-14.6786,True
code1:40:0.5,code2:40:0.34,-20.2969,0.9,-53.1911,12.5973,False
code1:40:0.5,code2:50:0.02,-40.3167,0.001,-72.4865,-8.1469,True
code1:40:0.5,code2:60:0.02,-35.4816,0.0102,-67.6885,-3.2748,True
code1:40:0.5,code2:70:0.02,-39.0148,0.0018,-71.5776,-6.4521,True
code1:40:0.5,code2:80:0.02,-33.3193,0.0782,-67.718,1.0793,False
code1:40:0.5,code2:90:0.02,-29.4307,0.3139,-64.2181,5.3567,False
code1:50:0.02,code1:60:0.02,1.2295,0.9,-10.3262,12.7853,False
code1:50:0.02,code1:70:0.02,9.584,0.7133,-3.8572,23.0251,False
code1:50:0.02,code1:80:0.02,14.8465,0.1423,-1.2902,30.9832,False
code1:50:0.02,code1:90:0.02,32.5966,0.001,17.4929,47.7003,True
code1:50:0.02,code2:100:0.02,7.6596,0.9,-12.0756,27.3947,False
code1:50:0.02,code2:10:0.02,-2.6478,0.9,-14.1069,8.8112,False
code1:50:0.02,code2:10:0.34,-2.6478,0.9,-14.1068,8.8112,False
code1:50:0.02,code2:10:0.5,-2.6478,0.9,-14.1068,8.8113,False
code1:50:0.02,code2:10:0.58,-2.6478,0.9,-14.1068,8.8113,False
code1:50:0.02,code2:10:0.62,-2.6477,0.9,-14.1068,8.8113,False
code1:50:0.02,code2:10:0.64,-2.6477,0.9,-14.1068,8.8113,False
code1:50:0.02,code2:20:0.02,-2.6477,0.9,-14.1067,8.8113,False
code1:50:0.02,code2:20:0.34,-2.6456,0.9,-14.1047,8.8134,False
code1:50:0.02,code2:20:0.5,-2.6272,0.9,-14.0863,8.8318,False
code1:50:0.02,code2:20:0.58,-2.5729,0.9,-14.0319,8.8862,False
code1:50:0.02,code2:20:0.62,-2.4001,0.9,-13.8592,9.0589,False
code1:50:0.02,code2:20:0.64,-2.3636,0.9,-13.8227,9.0954,False
code1:50:0.02,code2:30:0.02,-2.641,0.9,-14.1001,8.818,False
code1:50:0.02,code2:30:0.34,-2.0886,0.9,-13.5476,9.3705,False
code1:50:0.02,code2:30:0.5,6.3308,0.9,-5.5536,18.2152,False
code1:50:0.02,code2:30:0.58,12.3795,0.0378,0.2368,24.5222,True
code1:50:0.02,code2:30:0.62,20.2935,0.001,5.9732,34.6139,True
code1:50:0.02,code2:30:0.64,40.5559,0.001,24.4192,56.6926,True
code1:50:0.02,code2:40:0.02,-2.534,0.9,-13.9931,8.925,False
code1:50:0.02,code2:40:0.34,23.9829,0.001,10.5417,37.424,True
code1:50:0.02,code2:50:0.02,3.9631,0.9,-7.5927,15.5188,False
code1:50:0.02,code2:60:0.02,8.7981,0.5962,-2.8603,20.4566,False
code1:50:0.02,code2:70:0.02,5.2649,0.9,-7.3434,17.8733,False
code1:50:0.02,code2:80:0.02,10.9604,0.8826,-5.8297,27.7505,False
code1:50:0.02,code2:90:0.02,14.849,0.3168,-2.7237,32.4217,False
code1:60:0.02,code1:70:0.02,8.3544,0.9,-5.0868,21.7956,False
code1:60:0.02,code1:80:0.02,13.617,0.32,-2.5198,29.7537,False
code1:60:0.02,code1:90:0.02,31.367,0.001,16.2633,46.4708,True
code1:60:0.02,code2:100:0.02,6.43,0.9,-13.3052,26.1652,False
code1:60:0.02,code2:10:0.02,-3.8774,0.9,-15.3364,7.5817,False
code1:60:0.02,code2:10:0.34,-3.8774,0.9,-15.3364,7.5817,False
code1:60:0.02,code2:10:0.5,-3.8773,0.9,-15.3364,7.5817,False
code1:60:0.02,code2:10:0.58,-3.8773,0.9,-15.3364,7.5817,False
code1:60:0.02,code2:10:0.62,-3.8773,0.9,-15.3363,7.5818,False
code1:60:0.02,code2:10:0.64,-3.8773,0.9,-15.3363,7.5818,False
code1:60:0.02,code2:20:0.02,-3.8772,0.9,-15.3363,7.5818,False
code1:60:0.02,code2:20:0.34,-3.8752,0.9,-15.3342,7.5839,False
code1:60:0.02,code2:20:0.5,-3.8568,0.9,-15.3158,7.6023,False
code1:60:0.02,code2:20:0.58,-3.8024,0.9,-15.2615,7.6566,False
code1:60:0.02,code2:20:0.62,-3.6297,0.9,-15.0887,7.8294,False
code1:60:0.02,code2:20:0.64,-3.5932,0.9,-15.0522,7.8658,False
code1:60:0.02,code2:30:0.02,-3.8706,0.9,-15.3296,7.5885,False
code1:60:0.02,code2:30:0.34,-3.3181,0.9,-14.7771,8.1409,False
code1:60:0.02,code2:30:0.5,5.1013,0.9,-6.7831,16.9857,False
code1:60:0.02,code2:30:0.58,11.1499,0.1456,-0.9928,23.2926,False
code1:60:0.02,code2:30:0.62,19.064,0.001,4.7437,33.3843,True
code1:60:0.02,code2:30:0.64,39.3264,0.001,23.1897,55.4631,True
code1:60:0.02,code2:40:0.02,-3.7636,0.9,-15.2226,7.6955,False
code1:60:0.02,code2:40:0.34,22.7533,0.001,9.3121,36.1945,True
code1:60:0.02,code2:50:0.02,2.7335,0.9,-8.8222,14.2893,False
code1:60:0.02,code2:60:0.02,7.5686,0.8927,-4.0899,19.227,False
code1:60:0.02,code2:70:0.02,4.0354,0.9,-8.573,16.6437,False
code1:60:0.02,code2:80:0.02,9.7309,0.9,-7.0592,26.521,False
code1:60:0.02,code2:90:0.02,13.6195,0.539,-3.9532,31.1922,False
code1:70:0.02,code1:80:0.02,5.2625,0.9,-12.2738,22.7989,False
code1:70:0.02,code1:90:0.02,23.0126,0.001,6.4219,39.6034,True
code1:70:0.02,code2:100:0.02,-1.9244,0.9,-22.8195,18.9708,False
code1:70:0.02,code2:10:0.02,-12.2318,0.1504,-25.5899,1.1263,False
code1:70:0.02,code2:10:0.34,-12.2318,0.1504,-25.5899,1.1264,False
code1:70:0.02,code2:10:0.5,-12.2317,0.1504,-25.5899,1.1264,False
code1:70:0.02,code2:10:0.58,-12.2317,0.1504,-25.5899,1.1264,False
code1:70:0.02,code2:10:0.62,-12.2317,0.1504,-25.5898,1.1264,False
code1:70:0.02,code2:10:0.64,-12.2317,0.1504,-25.5898,1.1264,False
code1:70:0.02,code2:20:0.02,-12.2316,0.1504,-25.5898,1.1265,False
code1:70:0.02,code2:20:0.34,-12.2296,0.1507,-25.5877,1.1285,False
code1:70:0.02,code2:20:0.5,-12.2112,0.1532,-25.5693,1.1469,False
code1:70:0.02,code2:20:0.58,-12.1568,0.161,-25.515,1.2013,False
code1:70:0.02,code2:20:0.62,-11.9841,0.1856,-25.3422,1.374,False
code1:70:0.02,code2:20:0.64,-11.9476,0.1914,-25.3057,1.4105,False
code1:70:0.02,code2:30:0.02,-12.225,0.1513,-25.5831,1.1331,False
code1:70:0.02,code2:30:0.34,-11.6725,0.2384,-25.0306,1.6856,False
code1:70:0.02,code2:30:0.5,-3.2531,0.9,-16.9779,10.4716,False
code1:70:0.02,code2:30:0.58,2.7955,0.9,-11.1535,16.7445,False
code1:70:0.02,code2:30:0.62,10.7096,0.8219,-5.1713,26.5904,False
code1:70:0.02,code2:30:0.64,30.972,0.001,13.4356,48.5083,True
code1:70:0.02,code2:40:0.02,-12.118,0.1666,-25.4761,1.2401,False
code1:70:0.02,code2:40:0.34,14.3989,0.0932,-0.694,29.4918,False
code1:70:0.02,code2:50:0.02,-5.6209,0.9,-19.0621,7.8203,False
code1:70:0.02,code2:60:0.02,-0.7858,0.9,-14.3154,12.7438,False
code1:70:0.02,code2:70:0.02,-4.319,0.9,-18.6752,10.0372,False
code1:70:0.02,code2:80:0.02,1.3765,0.9,-16.7629,19.5158,False
code1:70:0.02,code2:90:0.02,5.2651,0.9,-13.601,24.1312,False
code1:80:0.02,code1:90:0.02,17.7501,0.1096,-1.0908,36.591,False
code1:80:0.02,code2:100:0.02,-7.1869,0.9,-29.9099,15.5361,False
code1:80:0.02,code2:10:0.02,-17.4943,0.0127,-33.5619,-1.4267,True
code1:80:0.02,code2:10:0.34,-17.4943,0.0127,-33.5619,-1.4267,True
code1:80:0.02,code2:10:0.5,-17.4943,0.0127,-33.5619,-1.4267,True
code1:80:0.02,code2:10:0.58,-17.4943,0.0127,-33.5619,-1.4267,True
code1:80:0.02,code2:10:0.62,-17.4942,0.0127,-33.5618,-1.4266,True
code1:80:0.02,code2:10:0.64,-17.4942,0.0127,-33.5618,-1.4266,True
code1:80:0.02,code2:20:0.02,-17.4942,0.0127,-33.5618,-1.4266,True
code1:80:0.02,code2:20:0.34,-17.4921,0.0127,-33.5597,-1.4245,True
code1:80:0.02,code2:20:0.5,-17.4737,0.013,-33.5413,-1.4061,True
code1:80:0.02,code2:20:0.58,-17.4194,0.0137,-33.487,-1.3518,True
code1:80:0.02,code2:20:0.62,-17.2466,0.0164,-33.3142,-1.179,True
code1:80:0.02,code2:20:0.64,-17.2101,0.017,-33.2777,-1.1425,True
code1:80:0.02,code2:30:0.02,-17.4875,0.0128,-33.5551,-1.4199,True
code1:80:0.02,code2:30:0.34,-16.9351,0.0223,-33.0027,-0.8674,True
code1:80:0.02,code2:30:0.5,-8.5157,0.9,-24.8893,7.858,False
code1:80:0.02,code2:30:0.58,-2.467,0.9,-19.0291,14.0951,False
code1:80:0.02,code2:30:0.62,5.447,0.9,-12.7719,23.666,False
code1:80:0.02,code2:30:0.64,25.7094,0.001,6.0307,45.3881,True
code1:80:0.02,code2:40:0.02,-17.3805,0.0143,-33.4481,-1.3129,True
code1:80:0.02,code2:40:0.34,9.1364,0.9,-8.4,26.6727,False
code1:80:0.02,code2:50:0.02,-10.8834,0.8217,-27.0201,5.2533,False
code1:80:0.02,code2:60:0.02,-6.0484,0.9,-22.2588,10.1621,False
code1:80:0.02,code2:70:0.02,-9.5816,0.9,-26.488,7.3249,False
code1:80:0.02,code2:80:0.02,-3.8861,0.9,-24.104,16.3319,False
code1:80:0.02,code2:90:0.02,0.0025,0.9,-20.8699,20.875,False
code1:90:0.02,code2:100:0.02,-24.937,0.0059,-46.9385,-2.9355,True
code1:90:0.02,code2:10:0.02,-35.2444,0.001,-50.2743,-20.2145,True
code1:90:0.02,code2:10:0.34,-35.2444,0.001,-50.2743,-20.2145,True
code1:90:0.02,code2:10:0.5,-35.2444,0.001,-50.2742,-20.2145,True
code1:90:0.02,code2:10:0.58,-35.2444,0.001,-50.2742,-20.2145,True
code1:90:0.02,code2:10:0.62,-35.2443,0.001,-50.2742,-20.2144,True
code1:90:0.02,code2:10:0.64,-35.2443,0.001,-50.2742,-20.2145,True
