sample,file,algorithm,slots,runtime
1916,data_80-0.62-25053.in,code1,-1,1.000000e+02
1917,data_80-0.62-25053.in,code2,-1,1.000000e+02
1918,data_40-0.34-38658.in,code1,6,2.399464e+01
1919,data_40-0.34-38658.in,code2,-1,1.000000e+02
1920,data_90-0.58-35661.in,code1,-1,1.000000e+02
1921,data_90-0.58-35661.in,code2,-1,1.000000e+02
1922,data_90-0.62-87626.in,code1,-1,1.000000e+02
1923,data_90-0.62-87626.in,code2,-1,1.000000e+02
1924,data_70-0.64-26078.in,code1,-1,1.000000e+02
1925,data_70-0.64-26078.in,code2,-1,1.000000e+02
1926,data_10-0.5-82261.in,code1,4,2.300000e-05
1927,data_10-0.5-82261.in,code2,4,2.100000e-05
1928,data_40-0.64-45495.in,code1,-1,1.000000e+02
1929,data_40-0.64-45495.in,code2,-1,1.000000e+02
1930,data_20-0.62-73752.in,code1,7,7.868200e-02
1931,data_20-0.62-73752.in,code2,7,3.804200e-02
1932,data_90-0.34-26078.in,code1,-1,1.000000e+02
1933,data_90-0.34-26078.in,code2,-1,1.000000e+02
1934,data_80-0.02-30712.in,code1,3,6.883299e+01
1935,data_80-0.02-30712.in,code2,-1,1.000000e+02
1936,data_50-0.34-32552.in,code1,-1,1.000000e+02
1937,data_50-0.34-32552.in,code2,-1,1.000000e+02
1938,data_80-0.62-85360.in,code1,-1,1.000000e+02
1939,data_80-0.62-85360.in,code2,-1,1.000000e+02
1940,data_100-0.64-15680.in,code1,-1,1.000000e+02
1941,data_100-0.64-15680.in,code2,-1,1.000000e+02
1942,data_20-0.62-20644.in,code1,7,6.115400e-02
1943,data_20-0.62-20644.in,code2,7,1.814400e-02
1944,data_90-0.5-82261.in,code1,-1,1.000000e+02
1945,data_90-0.5-82261.in,code2,-1,1.000000e+02
1946,data_90-0.58-87626.in,code1,-1,1.000000e+02
1947,data_90-0.58-87626.in,code2,-1,1.000000e+02
1948,data_40-0.34-35031.in,code1,-1,1.000000e+02
1949,data_40-0.34-35031.in,code2,7,4.793659e+01
1950,data_90-0.62-73752.in,code1,-1,1.000000e+02
1951,data_90-0.62-73752.in,code2,-1,1.000000e+02
1952,data_30-0.02-11961.in,code1,2,2.000000e-04
1953,data_30-0.02-11961.in,code2,2,1.600000e-05
1954,data_70-0.34-11974.in,code1,-1,1.000000e+02
1955,data_70-0.34-11974.in,code2,-1,1.000000e+02
1956,data_90-0.62-14308.in,code1,-1,1.000000e+02
1957,data_90-0.62-14308.in,code2,-1,1.000000e+02
1958,data_50-0.64-47252.in,code1,-1,1.000000e+02
1959,data_50-0.64-47252.in,code2,-1,1.000000e+02
1960,data_60-0.34-26078.in,code1,-1,1.000000e+02
1961,data_60-0.34-26078.in,code2,-1,1.000000e+02
1962,data_10-0.5-25053.in,code1,3,1.800000e-05
1963,data_10-0.5-25053.in,code2,3,7.000000e-06
1964,data_100-0.02-37303.in,code1,-1,1.000000e+02
1965,data_100-0.02-37303.in,code2,-1,1.000000e+02
1966,data_50-0.02-11961.in,code1,2,1.556000e-03
1967,data_50-0.02-11961.in,code2,2,2.900000e-05
1968,data_60-0.5-22170.in,code1,-1,1.000000e+02
1969,data_60-0.5-22170.in,code2,-1,1.000000e+02
1970,data_60-0.34-25053.in,code1,-1,1.000000e+02
1971,data_60-0.34-25053.in,code2,-1,1.000000e+02
1972,data_40-0.34-35661.in,code1,-1,1.000000e+02
1973,data_40-0.34-35661.in,code2,-1,1.000000e+02
1974,data_50-0.64-11974.in,code1,-1,1.000000e+02
1975,data_50-0.64-11974.in,code2,-1,1.000000e+02
1976,data_30-0.5-30712.in,code1,8,9.983190e+01
1977,data_30-0.5-30712.in,code2,-1,1.000000e+02
1978,data_20-0.64-15680.in,code1,7,3.659000e-03
1979,data_20-0.64-15680.in,code2,7,8.443800e-02
1980,data_40-0.58-30230.in,code1,-1,1.000000e+02
1981,data_40-0.58-30230.in,code2,-1,1.000000e+02
1982,data_30-0.02-70889.in,code1,2,2.289000e-03
1983,data_30-0.02-70889.in,code2,2,1.500000e-05
1984,data_30-0.58-35031.in,code1,9,2.945180e+01
1985,data_30-0.58-35031.in,code2,-1,1.000000e+02
1986,data_50-0.34-20644.in,code1,-1,1.000000e+02
1987,data_50-0.34-20644.in,code2,-1,1.000000e+02
1988,data_40-0.02-93196.in,code1,3,2.583531e+00
1989,data_40-0.02-93196.in,code2,3,1.014000e-03
1990,data_90-0.02-38658.in,code1,-1,1.000000e+02
1991,data_90-0.02-38658.in,code2,-1,1.000000e+02
1992,data_10-0.62-34958.in,code1,5,2.200000e-05
1993,data_10-0.62-34958.in,code2,5,1.270000e-04
1994,data_100-0.62-11974.in,code1,-1,1.000000e+02
1995,data_100-0.62-11974.in,code2,-1,1.000000e+02
1996,data_80-0.34-11974.in,code1,-1,1.000000e+02
1997,data_80-0.34-11974.in,code2,-1,1.000000e+02
1998,data_90-0.58-72984.in,code1,-1,1.000000e+02
1999,data_90-0.58-72984.in,code2,-1,1.000000e+02
2000,data_60-0.62-85360.in,code1,-1,1.000000e+02
2001,data_60-0.62-85360.in,code2,-1,1.000000e+02
2002,data_100-0.5-70889.in,code1,-1,1.000000e+02
2003,data_100-0.5-70889.in,code2,-1,1.000000e+02
2004,data_80-0.5-25053.in,code1,-1,1.000000e+02
2005,data_80-0.5-25053.in,code2,-1,1.000000e+02
2006,data_90-0.64-22170.in,code1,-1,1.000000e+02
2007,data_90-0.64-22170.in,code2,-1,1.000000e+02
2008,data_90-0.02-23212.in,code1,-1,1.000000e+02
2009,data_90-0.02-23212.in,code2,3,1.022814e+01
2010,data_90-0.58-82261.in,code1,-1,1.000000e+02
2011,data_90-0.58-82261.in,code2,-1,1.000000e+02
2012,data_50-0.58-20644.in,code1,-1,1.000000e+02
2013,data_50-0.58-20644.in,code2,-1,1.000000e+02
2014,data_30-0.64-15680.in,code1,9,7.799003e+01
2015,data_30-0.64-15680.in,code2,-1,1.000000e+02
2016,data_90-0.58-32552.in,code1,-1,1.000000e+02
2017,data_90-0.58-32552.in,code2,-1,1.000000e+02
2018,data_40-0.34-84888.in,code1,-1,1.000000e+02
2019,data_40-0.34-84888.in,code2,-1,1.000000e+02
2020,data_10-0.02-37303.in,code1,2,1.700000e-05
2021,data_10-0.02-37303.in,code2,2,5.000000e-06
2022,data_40-0.64-11961.in,code1,-1,1.000000e+02
2023,data_40-0.64-11961.in,code2,-1,1.000000e+02
2024,data_70-0.34-30712.in,code1,-1,1.000000e+02
2025,data_70-0.34-30712.in,code2,-1,1.000000e+02
2026,data_20-0.64-30592.in,code1,7,2.639900e-02
2027,data_20-0.64-30592.in,code2,7,3.954700e-02
2028,data_40-0.58-93196.in,code1,-1,1.000000e+02
2029,data_40-0.58-93196.in,code2,-1,1.000000e+02
2030,data_30-0.64-37303.in,code1,-1,1.000000e+02
2031,data_30-0.64-37303.in,code2,-1,1.000000e+02
2032,data_100-0.34-45495.in,code1,-1,1.000000e+02
2033,data_100-0.34-45495.in,code2,-1,1.000000e+02
2034,data_30-0.64-26078.in,code1,-1,1.000000e+02
2035,data_30-0.64-26078.in,code2,-1,1.000000e+02
2036,data_40-0.62-37303.in,code1,-1,1.000000e+02
2037,data_40-0.62-37303.in,code2,-1,1.000000e+02
2038,data_40-0.5-35661.in,code1,-1,1.000000e+02
2039,data_40-0.5-35661.in,code2,-1,1.000000e+02
2040,data_70-0.5-35661.in,code1,-1,1.000000e+02
2041,data_70-0.5-35661.in,code2,-1,1.000000e+02
2042,data_10-0.34-30230.in,code1,3,1.500000e-05
2043,data_10-0.34-30230.in,code2,3,6.000000e-06
2044,data_80-0.64-64116.in,code1,-1,1.000000e+02
2045,data_80-0.64-64116.in,code2,-1,1.000000e+02
2046,data_20-0.64-34958.in,code1,8,2.461840e-01
2047,data_20-0.64-34958.in,code2,8,7.472590e-01
2048,data_40-0.34-20644.in,code1,6,1.348261e+00
2049,data_40-0.34-20644.in,code2,6,1.939523e+01
2050,data_30-0.02-85360.in,code1,2,1.830000e-04
2051,data_30-0.02-85360.in,code2,2,1.500000e-05
2052,data_10-0.64-20644.in,code1,5,1.230000e-04
2053,data_10-0.64-20644.in,code2,5,1.810000e-04
2054,data_60-0.5-30230.in,code1,-1,1.000000e+02
2055,data_60-0.5-30230.in,code2,-1,1.000000e+02
2056,data_40-0.02-82261.in,code1,2,3.000000e-04
2057,data_40-0.02-82261.in,code2,2,1.444000e-03
2058,data_60-0.02-30712.in,code1,3,2.472453e+00
2059,data_60-0.02-30712.in,code2,3,1.573210e+01
2060,data_50-0.62-30592.in,code1,-1,1.000000e+02
2061,data_50-0.62-30592.in,code2,-1,1.000000e+02
2062,data_100-0.64-64116.in,code1,-1,1.000000e+02
2063,data_100-0.64-64116.in,code2,-1,1.000000e+02
2064,data_50-0.64-73752.in,code1,-1,1.000000e+02
2065,data_50-0.64-73752.in,code2,-1,1.000000e+02
2066,data_20-0.5-87626.in,code1,6,1.453700e-02
2067,data_20-0.5-87626.in,code2,6,2.756000e-03
2068,data_60-0.62-23212.in,code1,-1,1.000000e+02
2069,data_60-0.62-23212.in,code2,-1,1.000000e+02
2070,data_100-0.64-32552.in,code1,-1,1.000000e+02
2071,data_100-0.64-32552.in,code2,-1,1.000000e+02
2072,data_50-0.02-34958.in,code1,2,2.590000e-03
2073,data_50-0.02-34958.in,code2,2,1.373100e-01
2074,data_80-0.62-32552.in,code1,-1,1.000000e+02
2075,data_80-0.62-32552.in,code2,-1,1.000000e+02
2076,data_30-0.5-45495.in,code1,7,8.760130e-01
2077,data_30-0.5-45495.in,code2,7,1.795770e+00
2078,data_10-0.62-11961.in,code1,6,3.500000e-04
2079,data_10-0.62-11961.in,code2,6,6.180000e-04
2080,data_60-0.58-22170.in,code1,-1,1.000000e+02
2081,data_60-0.58-22170.in,code2,-1,1.000000e+02
2082,data_90-0.5-30592.in,code1,-1,1.000000e+02
2083,data_90-0.5-30592.in,code2,-1,1.000000e+02
2084,data_60-0.64-32552.in,code1,-1,1.000000e+02
2085,data_60-0.64-32552.in,code2,-1,1.000000e+02
2086,data_50-0.5-38658.in,code1,-1,1.000000e+02
2087,data_50-0.5-38658.in,code2,-1,1.000000e+02
2088,data_80-0.02-30592.in,code1,3,1.984598e+01
2089,data_80-0.02-30592.in,code2,-1,1.000000e+02
2090,data_30-0.5-34958.in,code1,7,9.093100e-02
2091,data_30-0.5-34958.in,code2,7,1.851662e+00
2092,data_50-0.62-35661.in,code1,-1,1.000000e+02
2093,data_50-0.62-35661.in,code2,-1,1.000000e+02
2094,data_30-0.34-11974.in,code1,5,6.018820e-01
2095,data_30-0.34-11974.in,code2,5,1.397270e-01
2096,data_10-0.62-84888.in,code1,5,4.200000e-05
2097,data_10-0.62-84888.in,code2,5,3.100000e-05
2098,data_20-0.5-26078.in,code1,6,1.645400e-02
2099,data_20-0.5-26078.in,code2,6,4.946000e-03
2100,data_80-0.34-25053.in,code1,-1,1.000000e+02
2101,data_80-0.34-25053.in,code2,-1,1.000000e+02
2102,data_10-0.02-26078.in,code1,2,1.500000e-05
2103,data_10-0.02-26078.in,code2,2,4.000000e-06
2104,data_30-0.34-85360.in,code1,5,4.418000e-03
2105,data_30-0.34-85360.in,code2,5,4.625000e-03
2106,data_70-0.58-72984.in,code1,-1,1.000000e+02
2107,data_70-0.58-72984.in,code2,-1,1.000000e+02
2108,data_60-0.5-35031.in,code1,-1,1.000000e+02
2109,data_60-0.5-35031.in,code2,-1,1.000000e+02
2110,data_100-0.58-87626.in,code1,-1,1.000000e+02
2111,data_100-0.58-87626.in,code2,-1,1.000000e+02
2112,data_80-0.62-15680.in,code1,-1,1.000000e+02
2113,data_80-0.62-15680.in,code2,-1,1.000000e+02
2114,data_100-0.34-85360.in,code1,-1,1.000000e+02
2115,data_100-0.34-85360.in,code2,-1,1.000000e+02
2116,data_30-0.64-22170.in,code1,-1,1.000000e+02
2117,data_30-0.64-22170.in,code2,-1,1.000000e+02
2118,data_90-0.34-84888.in,code1,-1,1.000000e+02
2119,data_90-0.34-84888.in,code2,-1,1.000000e+02
2120,data_10-0.34-70889.in,code1,4,2.100000e-05
2121,data_10-0.34-70889.in,code2,4,1.800000e-05
2122,data_20-0.02-25053.in,code1,2,9.000000e-05
2123,data_20-0.02-25053.in,code2,2,1.300000e-05
2124,data_50-0.02-22170.in,code1,2,5.990000e-04
2125,data_50-0.02-22170.in,code2,2,3.440040e-01
2126,data_40-0.34-47252.in,code1,6,1.729970e+00
2127,data_40-0.34-47252.in,code2,6,4.269060e+01
2128,data_10-0.64-72984.in,code1,4,7.100000e-05
2129,data_10-0.64-72984.in,code2,4,1.300000e-05
2130,data_10-0.58-45455.in,code1,4,4.700000e-05
2131,data_10-0.58-45455.in,code2,4,1.200000e-05
2132,data_90-0.02-85360.in,code1,-1,1.000000e+02
2133,data_90-0.02-85360.in,code2,3,2.763463e+01
2134,data_40-0.58-20644.in,code1,-1,1.000000e+02
2135,data_40-0.58-20644.in,code2,-1,1.000000e+02
2136,data_20-0.02-30712.in,code1,2,5.500000e-05
2137,data_20-0.02-30712.in,code2,2,8.000000e-06
2138,data_90-0.34-45455.in,code1,-1,1.000000e+02
2139,data_90-0.34-45455.in,code2,-1,1.000000e+02
2140,data_20-0.58-20644.in,code1,6,1.433200e-02
2141,data_20-0.58-20644.in,code2,6,1.070100e-02
2142,data_60-0.02-30230.in,code1,-1,1.000000e+02
2143,data_60-0.02-30230.in,code2,2,7.550600e-01
2144,data_40-0.58-84888.in,code1,-1,1.000000e+02
2145,data_40-0.58-84888.in,code2,-1,1.000000e+02
2146,data_40-0.5-45455.in,code1,-1,1.000000e+02
2147,data_40-0.5-45455.in,code2,-1,1.000000e+02
2148,data_30-0.64-85360.in,code1,9,7.657260e+00
2149,data_30-0.64-85360.in,code2,9,3.299132e+01
2150,data_70-0.58-30592.in,code1,-1,1.000000e+02
2151,data_70-0.58-30592.in,code2,-1,1.000000e+02
2152,data_30-0.64-14308.in,code1,9,1.736795e+01
2153,data_30-0.64-14308.in,code2,-1,1.000000e+02
2154,data_60-0.58-64116.in,code1,-1,1.000000e+02
2155,data_60-0.58-64116.in,code2,-1,1.000000e+02
2156,data_40-0.5-30592.in,code1,-1,1.000000e+02
2157,data_40-0.5-30592.in,code2,-1,1.000000e+02
2158,data_40-0.62-22170.in,code1,-1,1.000000e+02
2159,data_40-0.62-22170.in,code2,-1,1.000000e+02
2160,data_70-0.02-45455.in,code1,-1,1.000000e+02
2161,data_70-0.02-45455.in,code2,2,2.368879e+01
2162,data_80-0.64-45495.in,code1,-1,1.000000e+02
2163,data_80-0.64-45495.in,code2,-1,1.000000e+02
2164,data_30-0.58-87626.in,code1,-1,1.000000e+02
2165,data_30-0.58-87626.in,code2,-1,1.000000e+02
2166,data_70-0.02-30592.in,code1,-1,1.000000e+02
2167,data_70-0.02-30592.in,code2,2,5.734440e-01
2168,data_60-0.5-23212.in,code1,-1,1.000000e+02
2169,data_60-0.5-23212.in,code2,-1,1.000000e+02
2170,data_70-0.58-35031.in,code1,-1,1.000000e+02
2171,data_70-0.58-35031.in,code2,-1,1.000000e+02
2172,data_30-0.02-11974.in,code1,2,1.560000e-04
2173,data_30-0.02-11974.in,code2,2,1.600000e-05
2174,data_10-0.58-20644.in,code1,4,3.800000e-05
2175,data_10-0.58-20644.in,code2,4,9.000000e-06
2176,data_100-0.62-20644.in,code1,-1,1.000000e+02
2177,data_100-0.62-20644.in,code2,-1,1.000000e+02
2178,data_40-0.02-32552.in,code1,2,1.206000e-03
2179,data_40-0.02-32552.in,code2,2,2.653472e+00
2180,data_100-0.34-70889.in,code1,-1,1.000000e+02
2181,data_100-0.34-70889.in,code2,-1,1.000000e+02
2182,data_40-0.64-30592.in,code1,-1,1.000000e+02
2183,data_40-0.64-30592.in,code2,-1,1.000000e+02
2184,data_40-0.62-72984.in,code1,-1,1.000000e+02
2185,data_40-0.62-72984.in,code2,-1,1.000000e+02
2186,data_80-0.34-72984.in,code1,-1,1.000000e+02
2187,data_80-0.34-72984.in,code2,-1,1.000000e+02
2188,data_50-0.02-47252.in,code1,2,4.674300e-02
2189,data_50-0.02-47252.in,code2,2,2.348000e-03
2190,data_20-0.62-45495.in,code1,7,3.774500e-02
2191,data_20-0.62-45495.in,code2,7,1.728280e-01
2192,data_80-0.64-11961.in,code1,-1,1.000000e+02
2193,data_80-0.64-11961.in,code2,-1,1.000000e+02
2194,data_100-0.02-73752.in,code1,-1,1.000000e+02
2195,data_100-0.02-73752.in,code2,-1,1.000000e+02
2196,data_60-0.58-34958.in,code1,-1,1.000000e+02
2197,data_60-0.58-34958.in,code2,-1,1.000000e+02
2198,data_70-0.02-34958.in,code1,-1,1.000000e+02
2199,data_70-0.02-34958.in,code2,-1,1.000000e+02
2200,data_80-0.34-37303.in,code1,-1,1.000000e+02
2201,data_80-0.34-37303.in,code2,-1,1.000000e+02
2202,data_30-0.5-35661.in,code1,7,9.218780e-01
2203,data_30-0.5-35661.in,code2,7,3.100908e+01
2204,data_80-0.64-30230.in,code1,-1,1.000000e+02
2205,data_80-0.64-30230.in,code2,-1,1.000000e+02
2206,data_30-0.5-32552.in,code1,7,8.880250e-01
2207,data_30-0.5-32552.in,code2,7,5.581000e-01
2208,data_40-0.62-93196.in,code1,-1,1.000000e+02
2209,data_40-0.62-93196.in,code2,-1,1.000000e+02
2210,data_10-0.64-45455.in,code1,5,7.500000e-05
2211,data_10-0.64-45455.in,code2,5,6.800000e-05
2212,data_80-0.62-11961.in,code1,-1,1.000000e+02
2213,data_80-0.62-11961.in,code2,-1,1.000000e+02
2214,data_40-0.34-34958.in,code1,6,2.539322e+00
2215,data_40-0.34-34958.in,code2,6,2.150665e+01
2216,data_90-0.34-37303.in,code1,-1,1.000000e+02
2217,data_90-0.34-37303.in,code2,-1,1.000000e+02
2218,data_90-0.34-22170.in,code1,-1,1.000000e+02
2219,data_90-0.34-22170.in,code2,-1,1.000000e+02
2220,data_70-0.64-47252.in,code1,-1,1.000000e+02
2221,data_70-0.64-47252.in,code2,-1,1.000000e+02
2222,data_40-0.02-15680.in,code1,2,3.060000e-04
2223,data_40-0.02-15680.in,code2,2,2.200000e-05
2224,data_60-0.5-72984.in,code1,-1,1.000000e+02
2225,data_60-0.5-72984.in,code2,-1,1.000000e+02
2226,data_90-0.5-22170.in,code1,-1,1.000000e+02
2227,data_90-0.5-22170.in,code2,-1,1.000000e+02
2228,data_90-0.02-70889.in,code1,3,9.789918e+00
2229,data_90-0.02-70889.in,code2,-1,1.000000e+02
2230,data_30-0.62-20644.in,code1,9,6.491808e+00
2231,data_30-0.62-20644.in,code2,-1,1.000000e+02
2232,data_40-0.02-45495.in,code1,2,9.950000e-04
2233,data_40-0.02-45495.in,code2,2,2.100000e-05
2234,data_40-0.64-85360.in,code1,-1,1.000000e+02
2235,data_40-0.64-85360.in,code2,-1,1.000000e+02
2236,data_70-0.34-45495.in,code1,-1,1.000000e+02
2237,data_70-0.34-45495.in,code2,-1,1.000000e+02
2238,data_30-0.64-84888.in,code1,-1,1.000000e+02
2239,data_30-0.64-84888.in,code2,-1,1.000000e+02
2240,data_20-0.5-85360.in,code1,6,4.324000e-03
2241,data_20-0.5-85360.in,code2,6,1.650000e-03
2242,data_70-0.64-30230.in,code1,-1,1.000000e+02
2243,data_70-0.64-30230.in,code2,-1,1.000000e+02
2244,data_40-0.02-34958.in,code1,2,3.270000e-04
2245,data_40-0.02-34958.in,code2,2,2.000000e-05
2246,data_90-0.02-11961.in,code1,-1,1.000000e+02
2247,data_90-0.02-11961.in,code2,-1,1.000000e+02
2248,data_60-0.02-34958.in,code1,3,4.924431e+00
2249,data_60-0.02-34958.in,code2,-1,1.000000e+02
2250,data_50-0.34-14308.in,code1,-1,1.000000e+02
2251,data_50-0.34-14308.in,code2,-1,1.000000e+02
2252,data_10-0.62-72984.in,code1,4,2.200000e-05
2253,data_10-0.62-72984.in,code2,4,1.900000e-05
2254,data_100-0.34-15680.in,code1,-1,1.000000e+02
2255,data_100-0.34-15680.in,code2,-1,1.000000e+02
2256,data_10-0.02-22170.in,code1,2,2.100000e-05
2257,data_10-0.02-22170.in,code2,2,6.000000e-06
2258,data_50-0.64-26078.in,code1,-1,1.000000e+02
2259,data_50-0.64-26078.in,code2,-1,1.000000e+02
2260,data_10-0.5-34958.in,code1,4,2.600000e-05
2261,data_10-0.5-34958.in,code2,4,5.300000e-05
2262,data_30-0.58-22170.in,code1,-1,1.000000e+02
2263,data_30-0.58-22170.in,code2,9,4.965051e+01
2264,data_80-0.62-47252.in,code1,-1,1.000000e+02
2265,data_80-0.62-47252.in,code2,-1,1.000000e+02
2266,data_70-0.34-22170.in,code1,-1,1.000000e+02
2267,data_70-0.34-22170.in,code2,-1,1.000000e+02
2268,data_40-0.58-34958.in,code1,-1,1.000000e+02
2269,data_40-0.58-34958.in,code2,-1,1.000000e+02
2270,data_80-0.62-72984.in,code1,-1,1.000000e+02
2271,data_80-0.62-72984.in,code2,-1,1.000000e+02
2272,data_80-0.62-14308.in,code1,-1,1.000000e+02
2273,data_80-0.62-14308.in,code2,-1,1.000000e+02
2274,data_70-0.34-64116.in,code1,-1,1.000000e+02
2275,data_70-0.34-64116.in,code2,-1,1.000000e+02
2276,data_90-0.02-45455.in,code1,-1,1.000000e+02
2277,data_90-0.02-45455.in,code2,-1,1.000000e+02
2278,data_10-0.58-34958.in,code1,4,4.300000e-05
2279,data_10-0.58-34958.in,code2,4,6.400000e-05
2280,data_20-0.02-30592.in,code1,2,8.800000e-05
2281,data_20-0.02-30592.in,code2,2,1.300000e-05
2282,data_30-0.62-23212.in,code1,-1,1.000000e+02
2283,data_30-0.62-23212.in,code2,-1,1.000000e+02
2284,data_30-0.5-15680.in,code1,7,9.657713e+00
2285,data_30-0.5-15680.in,code2,7,2.600587e+01
2286,data_20-0.64-93196.in,code1,8,4.779100e-02
2287,data_20-0.64-93196.in,code2,8,3.809081e+00
2288,data_10-0.34-45495.in,code1,3,1.500000e-05
2289,data_10-0.34-45495.in,code2,3,8.000000e-06
2290,data_30-0.62-25053.in,code1,-1,1.000000e+02
2291,data_30-0.62-25053.in,code2,-1,1.000000e+02
2292,data_80-0.64-30712.in,code1,-1,1.000000e+02
2293,data_80-0.64-30712.in,code2,-1,1.000000e+02
2294,data_100-0.02-35661.in,code1,3,2.768865e+00
2295,data_100-0.02-35661.in,code2,3,3.129560e-01
2296,data_30-0.34-32552.in,code1,5,7.212800e-02
2297,data_30-0.34-32552.in,code2,5,1.472324e+00
2298,data_10-0.64-85360.in,code1,5,3.400000e-05
2299,data_10-0.64-85360.in,code2,5,6.600000e-05
2300,data_80-0.62-23212.in,code1,-1,1.000000e+02
2301,data_80-0.62-23212.in,code2,-1,1.000000e+02
2302,data_90-0.58-23212.in,code1,-1,1.000000e+02
2303,data_90-0.58-23212.in,code2,-1,1.000000e+02
2304,data_60-0.02-23212.in,code1,2,1.774000e-03
2305,data_60-0.02-23212.in,code2,2,1.085000e-03
2306,data_60-0.58-35661.in,code1,-1,1.000000e+02
2307,data_60-0.58-35661.in,code2,-1,1.000000e+02
2308,data_40-0.64-72984.in,code1,-1,1.000000e+02
2309,data_40-0.64-72984.in,code2,-1,1.000000e+02
2310,data_40-0.5-47252.in,code1,-1,1.000000e+02
2311,data_40-0.5-47252.in,code2,-1,1.000000e+02
2312,data_100-0.64-35661.in,code1,-1,1.000000e+02
2313,data_100-0.64-35661.in,code2,-1,1.000000e+02
2314,data_30-0.02-73752.in,code1,2,2.020000e-04
2315,data_30-0.02-73752.in,code2,2,1.500000e-05
2316,data_50-0.02-64116.in,code1,3,5.737274e+00
2317,data_50-0.02-64116.in,code2,3,7.130500e-02
2318,data_40-0.02-30230.in,code1,2,2.880000e-04
2319,data_40-0.02-30230.in,code2,2,2.400000e-05
2320,data_90-0.34-35661.in,code1,-1,1.000000e+02
2321,data_90-0.34-35661.in,code2,-1,1.000000e+02
2322,data_20-0.02-11961.in,code1,2,9.000000e-05
2323,data_20-0.02-11961.in,code2,2,1.200000e-05
2324,data_60-0.58-37303.in,code1,-1,1.000000e+02
2325,data_60-0.58-37303.in,code2,-1,1.000000e+02
2326,data_90-0.02-30592.in,code1,-1,1.000000e+02
2327,data_90-0.02-30592.in,code2,-1,1.000000e+02
2328,data_60-0.62-47252.in,code1,-1,1.000000e+02
2329,data_60-0.62-47252.in,code2,-1,1.000000e+02
2330,data_80-0.62-30230.in,code1,-1,1.000000e+02
2331,data_80-0.62-30230.in,code2,-1,1.000000e+02
2332,data_70-0.5-73752.in,code1,-1,1.000000e+02
2333,data_70-0.5-73752.in,code2,-1,1.000000e+02
2334,data_70-0.5-84888.in,code1,-1,1.000000e+02
2335,data_70-0.5-84888.in,code2,-1,1.000000e+02
2336,data_20-0.62-30712.in,code1,7,4.607100e-02
2337,data_20-0.62-30712.in,code2,7,1.896500e-02
2338,data_80-0.5-22170.in,code1,-1,1.000000e+02
2339,data_80-0.5-22170.in,code2,-1,1.000000e+02
2340,data_60-0.64-84888.in,code1,-1,1.000000e+02
2341,data_60-0.64-84888.in,code2,-1,1.000000e+02
2342,data_90-0.5-26078.in,code1,-1,1.000000e+02
2343,data_90-0.5-26078.in,code2,-1,1.000000e+02
2344,data_40-0.62-38658.in,code1,-1,1.000000e+02
2345,data_40-0.62-38658.in,code2,-1,1.000000e+02
2346,data_30-0.34-87626.in,code1,6,1.401571e+00
2347,data_30-0.34-87626.in,code2,6,8.234840e-01
2348,data_20-0.64-87626.in,code1,7,2.668000e-03
2349,data_20-0.64-87626.in,code2,7,1.831000e-02
2350,data_10-0.64-73752.in,code1,6,1.230000e-04
2351,data_10-0.64-73752.in,code2,6,6.800000e-05
2352,data_50-0.62-11974.in,code1,-1,1.000000e+02
2353,data_50-0.62-11974.in,code2,-1,1.000000e+02
2354,data_20-0.62-23212.in,code1,7,1.411350e-01
2355,data_20-0.62-23212.in,code2,7,3.246980e-01
2356,data_10-0.5-30230.in,code1,4,1.900000e-05
2357,data_10-0.5-30230.in,code2,4,2.800000e-05
2358,data_60-0.58-73752.in,code1,-1,1.000000e+02
2359,data_60-0.58-73752.in,code2,-1,1.000000e+02
2360,data_90-0.58-64116.in,code1,-1,1.000000e+02
2361,data_90-0.58-64116.in,code2,-1,1.000000e+02
2362,data_30-0.02-14308.in,code1,2,6.960000e-04
2363,data_30-0.02-14308.in,code2,2,1.500000e-05
2364,data_100-0.02-87626.in,code1,3,8.574965e+00
2365,data_100-0.02-87626.in,code2,3,4.525986e+00
2366,data_40-0.5-30712.in,code1,-1,1.000000e+02
2367,data_40-0.5-30712.in,code2,-1,1.000000e+02
2368,data_50-0.64-22170.in,code1,-1,1.000000e+02
2369,data_50-0.64-22170.in,code2,-1,1.000000e+02
2370,data_100-0.5-82261.in,code1,-1,1.000000e+02
2371,data_100-0.5-82261.in,code2,-1,1.000000e+02
2372,data_30-0.58-35661.in,code1,-1,1.000000e+02
2373,data_30-0.58-35661.in,code2,9,3.195561e+01
2374,data_30-0.02-45495.in,code1,2,1.270000e-04
2375,data_30-0.02-45495.in,code2,2,1.300000e-05
2376,data_90-0.58-85360.in,code1,-1,1.000000e+02
2377,data_90-0.58-85360.in,code2,-1,1.000000e+02
2378,data_90-0.5-45495.in,code1,-1,1.000000e+02
2379,data_90-0.5-45495.in,code2,-1,1.000000e+02
2380,data_40-0.58-72984.in,code1,-1,1.000000e+02
2381,data_40-0.58-72984.in,code2,-1,1.000000e+02
2382,data_90-0.02-20644.in,code1,3,4.072996e+01
2383,data_90-0.02-20644.in,code2,-1,1.000000e+02
2384,data_40-0.64-15680.in,code1,-1,1.000000e+02
2385,data_40-0.64-15680.in,code2,-1,1.000000e+02
2386,data_40-0.02-26078.in,code1,2,3.740000e-04
