group1,group2,meandiff,p-adj,lower,upper,reject
code1:70:0.02,code2:60:0.62,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:60:0.64,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:70:0.02,-14.7258,0.5796,-33.1236,3.6721,False
code1:70:0.02,code2:70:0.34,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:70:0.5,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:70:0.58,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:70:0.62,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:70:0.64,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:80:0.02,23.8178,0.001,5.4199,42.2157,True
code1:70:0.02,code2:80:0.34,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:80:0.5,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:80:0.58,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:80:0.62,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:80:0.64,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:90:0.02,27.7345,0.001,9.3366,46.1323,True
code1:70:0.02,code2:90:0.34,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:90:0.5,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:90:0.58,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:90:0.62,49.7353,0.001,31.3375,68.1332,True
code1:70:0.02,code2:90:0.64,49.7353,0.001,31.3375,68.1332,True
code1:70:0.34,code1:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:70:0.34,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:70:0.34,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:70:0.34,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:70:0.34,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.34,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.34,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.34,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.34,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.34,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:70:0.34,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:70:0.34,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:70:0.34,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:70:0.34,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:70:0.34,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:70:0.34,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:70:0.34,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:70:0.34,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:70:0.34,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:70:0.34,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:70:0.34,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:70:0.34,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:70:0.34,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:70:0.34,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:70:0.34,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:70:0.34,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:70:0.34,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:70:0.34,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
code1:70:0.34,code2:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.34,code2:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:70:0.5,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:70:0.5,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:70:0.5,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:70:0.5,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.5,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.5,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.5,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.5,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.5,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:70:0.5,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:70:0.5,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:70:0.5,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:70:0.5,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:70:0.5,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:70:0.5,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:70:0.5,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:70:0.5,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:70:0.5,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:70:0.5,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:70:0.5,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:70:0.5,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:70:0.5,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:70:0.5,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:70:0.5,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:70:0.5,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:70:0.5,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:70:0.5,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
code1:70:0.5,code2:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.5,code2:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:70:0.58,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:70:0.58,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:70:0.58,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:70:0.58,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.58,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.58,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.58,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.58,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.58,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:70:0.58,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:70:0.58,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:70:0.58,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:70:0.58,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:70:0.58,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:70:0.58,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:70:0.58,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:70:0.58,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:70:0.58,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:70:0.58,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:70:0.58,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:70:0.58,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:70:0.58,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:70:0.58,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:70:0.58,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:70:0.58,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:70:0.58,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:70:0.58,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
code1:70:0.58,code2:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.58,code2:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:70:0.62,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:70:0.62,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:70:0.62,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:70:0.62,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.62,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.62,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.62,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.62,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.62,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:70:0.62,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:70:0.62,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:70:0.62,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:70:0.62,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:70:0.62,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:70:0.62,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:70:0.62,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:70:0.62,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:70:0.62,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:70:0.62,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:70:0.62,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:70:0.62,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:70:0.62,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:70:0.62,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:70:0.62,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:70:0.62,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:70:0.62,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:70:0.62,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
code1:70:0.62,code2:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.62,code2:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:70:0.64,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:70:0.64,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:70:0.64,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:70:0.64,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:70:0.64,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.64,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.64,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:70:0.64,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.64,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:70:0.64,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:70:0.64,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:70:0.64,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:70:0.64,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:70:0.64,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:70:0.64,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:70:0.64,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
