Exams,Probability,Seed,Code Type,N,Time
44,0.04000000000000001,6757,code1,3,1.541100e-02
44,0.04000000000000001,6757,code2,3,1.112100e-02
16,0.04000000000000001,8105,code1,2,4.300000e-05
16,0.04000000000000001,8105,code2,2,8.000000e-06
2,0.45254833995939064,579,code1,2,1.000000e-06
2,0.45254833995939064,579,code2,2,3.000000e-06
4,0.6400000000000005,6757,code1,4,2.000000e-06
4,0.6400000000000005,6757,code2,4,4.000000e-06
60,0.05656854249492382,8105,code1,3,5.554000e-03
60,0.05656854249492382,8105,code2,3,4.448000e-03
60,0.11313708498984765,183,code1,4,3.513458e+00
60,0.11313708498984765,183,code2,4,3.484160e+00
56,0.04000000000000001,183,code1,3,8.200000e-04
56,0.04000000000000001,183,code2,3,9.400000e-05
28,0.08000000000000002,3648,code1,3,9.957000e-03
28,0.08000000000000002,3648,code2,3,1.252100e-02
20,0.22627416997969532,6757,code1,4,1.481000e-03
20,0.22627416997969532,6757,code2,4,1.531000e-03
8,0.6400000000000005,579,code1,4,9.000000e-06
8,0.6400000000000005,579,code2,4,8.000000e-06
36,0.05656854249492382,579,code1,3,4.030700e-02
36,0.05656854249492382,579,code2,3,4.046400e-02
4,0.08000000000000002,6757,code1,3,2.000000e-06
4,0.08000000000000002,6757,code2,3,2.000000e-06
8,0.1600000000000001,8105,code1,2,1.300000e-05
8,0.1600000000000001,8105,code2,2,4.000000e-06
64,0.04000000000000001,8105,code1,3,1.230390e-01
64,0.04000000000000001,8105,code2,3,1.224290e-01
4,0.3200000000000002,8105,code1,3,3.000000e-06
4,0.3200000000000002,8105,code2,3,3.000000e-06
40,0.11313708498984765,579,code1,4,6.131940e-01
40,0.11313708498984765,579,code2,4,6.152080e-01
36,0.11313708498984765,8105,code1,3,2.480000e-04
36,0.11313708498984765,8105,code2,3,7.900000e-05
72,0.04000000000000001,579,code1,3,6.168000e-03
72,0.04000000000000001,579,code2,3,6.421000e-03
16,0.11313708498984765,183,code1,3,5.400000e-05
16,0.11313708498984765,183,code2,3,1.100000e-05
12,0.1600000000000001,183,code1,3,3.700000e-05
12,0.1600000000000001,183,code2,3,1.500000e-05
8,0.02,183,code1,2,1.400000e-05
8,0.02,183,code2,2,3.000000e-06
28,0.02,6757,code1,2,5.910000e-04
28,0.02,6757,code2,2,4.100000e-04
44,0.02,3648,code1,2,4.640000e-04
44,0.02,3648,code2,2,1.680000e-04
44,0.08000000000000002,8105,code1,3,2.652090e-01
44,0.08000000000000002,8105,code2,3,2.627440e-01
52,0.22627416997969532,6757,code1,5,1.931718e+01
52,0.22627416997969532,6757,code2,5,1.957887e+01
20,0.05656854249492382,6757,code1,3,1.550000e-04
20,0.05656854249492382,6757,code2,3,1.270000e-04
44,0.028284271247461905,183,code1,2,4.540000e-04
44,0.028284271247461905,183,code2,2,2.300000e-05
44,0.028284271247461905,6757,code1,3,1.909390e-01
44,0.028284271247461905,6757,code2,3,1.920120e-01
24,0.11313708498984765,183,code1,3,1.340000e-04
24,0.11313708498984765,183,code2,3,2.000000e-05
16,0.11313708498984765,579,code1,2,4.400000e-05
16,0.11313708498984765,579,code2,2,9.000000e-06
60,0.11313708498984765,6757,code1,4,5.571794e+00
60,0.11313708498984765,6757,code2,4,5.552307e+00
80,0.028284271247461905,3648,code1,3,2.148216e+00
80,0.028284271247461905,3648,code2,3,2.009348e+00
40,0.05656854249492382,6757,code1,3,9.450000e-04
40,0.05656854249492382,6757,code2,3,6.520000e-04
32,0.22627416997969532,8105,code1,4,5.052000e-03
32,0.22627416997969532,8105,code2,4,3.030000e-03
4,0.028284271247461905,183,code1,2,5.000000e-06
4,0.028284271247461905,183,code2,2,3.000000e-06
40,0.3200000000000002,8105,code1,5,4.262650e-01
40,0.3200000000000002,8105,code2,5,4.244220e-01
8,0.028284271247461905,6757,code1,2,1.400000e-05
8,0.028284271247461905,6757,code2,2,4.000000e-06
52,0.04000000000000001,579,code1,3,5.587500e-02
52,0.04000000000000001,579,code2,3,5.855100e-02
24,0.3200000000000002,579,code1,5,1.203000e-03
24,0.3200000000000002,579,code2,5,1.747000e-03
28,0.04000000000000001,183,code1,2,1.530000e-04
28,0.04000000000000001,183,code2,2,2.200000e-05
68,0.04000000000000001,3648,code1,3,2.696473e+01
68,0.04000000000000001,3648,code2,3,2.693628e+01
48,0.08000000000000002,183,code1,3,1.435910e-01
48,0.08000000000000002,183,code2,3,1.393150e-01
8,0.6400000000000005,3648,code1,4,1.600000e-05
8,0.6400000000000005,3648,code2,4,1.100000e-05
24,0.22627416997969532,183,code1,4,1.930000e-04
24,0.22627416997969532,183,code2,4,8.600000e-05
16,0.02,183,code1,2,3.300000e-05
16,0.02,183,code2,2,7.000000e-06
36,0.08000000000000002,3648,code1,3,3.600000e-04
36,0.08000000000000002,3648,code2,3,6.600000e-05
16,0.05656854249492382,183,code1,2,3.500000e-05
16,0.05656854249492382,183,code2,2,6.000000e-06
44,0.1600000000000001,6757,code1,4,8.747000e-03
44,0.1600000000000001,6757,code2,4,4.114000e-03
56,0.05656854249492382,8105,code1,3,3.440900e-02
56,0.05656854249492382,8105,code2,3,3.083500e-02
84,0.028284271247461905,8105,code1,3,2.019280e-01
84,0.028284271247461905,8105,code2,3,1.966470e-01
28,0.1600000000000001,8105,code1,3,2.500000e-04
28,0.1600000000000001,8105,code2,3,9.500000e-05
8,0.04000000000000001,8105,code1,2,1.300000e-05
8,0.04000000000000001,8105,code2,2,3.000000e-06
52,0.05656854249492382,8105,code1,3,1.600811e+00
52,0.05656854249492382,8105,code2,3,1.601588e+00
28,0.04000000000000001,6757,code1,3,2.007300e-02
28,0.04000000000000001,6757,code2,3,2.130800e-02
24,0.11313708498984765,8105,code1,2,1.410000e-04
24,0.11313708498984765,8105,code2,2,5.600000e-05
2,0.3200000000000002,183,code1,2,1.000000e-06
2,0.3200000000000002,183,code2,2,2.000000e-06
60,0.05656854249492382,3648,code1,3,3.255724e+01
60,0.05656854249492382,3648,code2,3,3.248541e+01
60,0.05656854249492382,6757,code1,3,1.877538e+01
60,0.05656854249492382,6757,code2,3,1.886210e+01
40,0.028284271247461905,579,code1,2,3.930000e-04
40,0.028284271247461905,579,code2,2,2.700000e-05
28,0.02,183,code1,2,1.750000e-04
28,0.02,183,code2,2,1.300000e-05
36,0.028284271247461905,8105,code1,2,3.790000e-04
36,0.028284271247461905,8105,code2,2,1.080000e-04
12,0.04000000000000001,3648,code1,2,2.900000e-05
12,0.04000000000000001,3648,code2,2,7.000000e-06
52,0.08000000000000002,579,code1,3,6.697431e+01
52,0.08000000000000002,579,code2,3,6.651693e+01
4,0.08000000000000002,579,code1,1,4.000000e-06
4,0.08000000000000002,579,code2,2,2.000000e-06
60,0.04000000000000001,8105,code1,3,4.728600e-02
60,0.04000000000000001,8105,code2,3,4.045100e-02
24,0.08000000000000002,579,code1,3,1.207000e-03
24,0.08000000000000002,579,code2,3,1.164000e-03
28,0.11313708498984765,8105,code1,3,3.870000e-04
28,0.11313708498984765,8105,code2,3,2.340000e-04
32,0.1600000000000001,6757,code1,4,2.616000e-03
32,0.1600000000000001,6757,code2,4,2.407000e-03
20,0.45254833995939064,3648,code1,5,2.613000e-03
20,0.45254833995939064,3648,code2,5,2.572000e-03
20,0.11313708498984765,3648,code1,3,7.420000e-04
20,0.11313708498984765,3648,code2,3,6.660000e-04
64,0.02,6757,code1,2,3.599900e-02
64,0.02,6757,code2,2,2.933900e-02
88,0.04000000000000001,183,code1,3,6.662550e-01
88,0.04000000000000001,183,code2,3,6.521600e-01
40,0.02,3648,code1,2,3.660000e-04
40,0.02,3648,code2,2,2.100000e-05
40,0.22627416997969532,579,code1,5,4.295590e-01
40,0.22627416997969532,579,code2,5,4.263710e-01
24,0.04000000000000001,8105,code1,2,1.260000e-04
24,0.04000000000000001,8105,code2,2,1.200000e-05
12,0.028284271247461905,183,code1,2,2.900000e-05
12,0.028284271247461905,183,code2,2,8.000000e-06
56,0.028284271247461905,6757,code1,3,1.033650e-01
56,0.028284271247461905,6757,code2,3,9.998700e-02
2,0.02,6757,code1,1,2.000000e-06
2,0.02,6757,code2,2,2.000000e-06
4,0.028284271247461905,3648,code1,1,2.000000e-06
4,0.028284271247461905,3648,code2,2,2.000000e-06
20,0.1600000000000001,183,code1,3,8.700000e-05
20,0.1600000000000001,183,code2,3,1.300000e-05
28,0.22627416997969532,8105,code1,4,1.554100e-02
28,0.22627416997969532,8105,code2,4,1.720800e-02
56,0.028284271247461905,3648,code1,3,7.596070e-01
56,0.028284271247461905,3648,code2,3,7.644140e-01
28,0.028284271247461905,579,code1,2,1.710000e-04
28,0.028284271247461905,579,code2,2,1.900000e-05
24,0.45254833995939064,8105,code1,6,6.125600e-02
24,0.45254833995939064,8105,code2,6,5.767800e-02
44,0.08000000000000002,579,code1,3,3.921000e-02
44,0.08000000000000002,579,code2,3,2.815000e-03
40,0.3200000000000002,3648,code1,6,2.306329e+01
40,0.3200000000000002,3648,code2,6,2.354988e+01
48,0.05656854249492382,579,code1,3,8.596000e-03
48,0.05656854249492382,579,code2,3,8.020000e-03
8,0.6400000000000005,8105,code1,4,1.100000e-05
8,0.6400000000000005,8105,code2,4,7.000000e-06
12,0.02,3648,code1,2,3.000000e-05
12,0.02,3648,code2,2,6.000000e-06
44,0.11313708498984765,3648,code1,4,6.656470e-01
44,0.11313708498984765,3648,code2,4,6.571990e-01
16,0.11313708498984765,8105,code1,2,6.300000e-05
16,0.11313708498984765,8105,code2,2,1.600000e-05
52,0.11313708498984765,6757,code1,4,7.339756e+00
52,0.11313708498984765,6757,code2,4,7.275690e+00
80,0.028284271247461905,6757,code1,3,6.838500e-02
80,0.028284271247461905,6757,code2,3,6.288900e-02
60,0.028284271247461905,3648,code1,3,2.734850e+00
60,0.028284271247461905,3648,code2,3,2.723211e+00
24,0.22627416997969532,579,code1,3,4.030000e-04
24,0.22627416997969532,579,code2,3,1.290000e-04
20,0.08000000000000002,579,code1,2,9.000000e-05
20,0.08000000000000002,579,code2,2,1.000000e-05
12,0.04000000000000001,6757,code1,2,4.500000e-05
12,0.04000000000000001,6757,code2,2,1.800000e-05
8,0.08000000000000002,8105,code1,2,1.400000e-05
8,0.08000000000000002,8105,code2,2,3.000000e-06
40,0.04000000000000001,8105,code1,2,1.923000e-03
40,0.04000000000000001,8105,code2,2,2.546000e-03
24,0.04000000000000001,183,code1,2,1.010000e-04
24,0.04000000000000001,183,code2,2,1.400000e-05
8,0.05656854249492382,183,code1,2,1.100000e-05
8,0.05656854249492382,183,code2,2,4.000000e-06
52,0.02,3648,code1,2,2.924500e-02
52,0.02,3648,code2,2,2.821500e-02
2,0.11313708498984765,6757,code1,1,2.000000e-06
2,0.11313708498984765,6757,code2,2,3.000000e-06
28,0.45254833995939064,6757,code1,6,2.058990e-01
28,0.45254833995939064,6757,code2,6,2.082680e-01
24,0.3200000000000002,8105,code1,5,1.771700e-02
24,0.3200000000000002,8105,code2,5,1.590900e-02
2,0.11313708498984765,3648,code1,1,2.000000e-06
2,0.11313708498984765,3648,code2,2,1.000000e-06
36,0.02,6757,code1,2,2.560000e-04
36,0.02,6757,code2,2,5.300000e-05
4,0.45254833995939064,183,code1,3,3.000000e-06
4,0.45254833995939064,183,code2,3,2.000000e-06
24,0.08000000000000002,183,code1,3,1.330000e-04
24,0.08000000000000002,183,code2,3,2.300000e-05
44,0.08000000000000002,6757,code1,3,1.131000e-03
44,0.08000000000000002,6757,code2,3,7.240000e-04
36,0.08000000000000002,6757,code1,3,7.160000e-04
36,0.08000000000000002,6757,code2,3,4.460000e-04
20,0.08000000000000002,8105,code1,2,8.700000e-05
20,0.08000000000000002,8105,code2,2,1.000000e-05
32,0.11313708498984765,8105,code1,3,2.656000e-03
32,0.11313708498984765,8105,code2,3,2.408000e-03
84,0.028284271247461905,579,code1,3,6.141925e+01
84,0.028284271247461905,579,code2,3,6.154064e+01
2,0.04000000000000001,3648,code1,1,2.000000e-06
2,0.04000000000000001,3648,code2,2,2.000000e-06
12,0.11313708498984765,3648,code1,3,3.200000e-05
12,0.11313708498984765,3648,code2,3,1.100000e-05
72,0.05656854249492382,579,code1,3,1.475960e-01
72,0.05656854249492382,579,code2,3,1.460400e-01
28,0.028284271247461905,8105,code1,2,1.320000e-04
28,0.028284271247461905,8105,code2,2,1.200000e-05
52,0.028284271247461905,3648,code1,3,5.468000e-02
52,0.028284271247461905,3648,code2,3,6.091100e-02
16,0.6400000000000005,579,code1,6,3.690000e-04
16,0.6400000000000005,579,code2,6,4.730000e-04
2,0.1600000000000001,8105,code1,1,2.000000e-06
2,0.1600000000000001,8105,code2,2,1.000000e-06
52,0.04000000000000001,183,code1,3,2.307000e-03
52,0.04000000000000001,183,code2,3,1.688000e-03
20,0.11313708498984765,6757,code1,3,5.880000e-04
20,0.11313708498984765,6757,code2,3,4.050000e-04
64,0.028284271247461905,6757,code1,3,7.758270e-01
64,0.028284271247461905,6757,code2,3,7.728360e-01
44,0.22627416997969532,3648,code1,5,1.613652e+01
44,0.22627416997969532,3648,code2,5,1.649712e+01
40,0.028284271247461905,3648,code1,3,8.887000e-03
40,0.028284271247461905,3648,code2,3,7.764000e-03
48,0.08000000000000002,8105,code1,3,4.041000e-03
48,0.08000000000000002,8105,code2,3,2.245000e-03
28,0.05656854249492382,3648,code1,3,5.900000e-04
28,0.05656854249492382,3648,code2,3,3.720000e-04
28,0.22627416997969532,183,code1,4,5.829000e-03
28,0.22627416997969532,183,code2,4,6.360000e-03
40,0.1600000000000001,183,code1,4,1.534100e-02
40,0.1600000000000001,183,code2,4,1.480000e-02
68,0.04000000000000001,6757,code1,3,1.368006e+01
68,0.04000000000000001,6757,code2,3,1.355392e+01
32,0.04000000000000001,3648,code1,2,2.900000e-04
32,0.04000000000000001,3648,code2,2,7.400000e-05
56,0.02,8105,code1,3,3.261354e+01
56,0.02,8105,code2,3,3.265336e+01
56,0.02,579,code1,2,1.280100e-02
56,0.02,579,code2,2,1.269500e-02
28,0.3200000000000002,6757,code1,5,2.467600e-02
28,0.3200000000000002,6757,code2,5,2.511600e-02
20,0.1600000000000001,3648,code1,4,1.046000e-03
20,0.1600000000000001,3648,code2,4,1.084000e-03
28,0.45254833995939064,8105,code1,6,3.050080e-01
28,0.45254833995939064,8105,code2,6,3.155530e-01
40,0.08000000000000002,579,code1,3,1.875600e-02
40,0.08000000000000002,579,code2,3,1.784500e-02
44,0.02,579,code1,3,5.713094e+00
44,0.02,579,code2,3,5.689597e+00
44,0.11313708498984765,183,code1,4,8.979190e-01
44,0.11313708498984765,183,code2,4,8.911500e-01
24,0.1600000000000001,579,code1,3,8.490000e-04
24,0.1600000000000001,579,code2,3,7.430000e-04
72,0.04000000000000001,183,code1,3,6.865000e-02
72,0.04000000000000001,183,code2,3,6.772000e-02
2,0.05656854249492382,579,code1,1,2.000000e-06
2,0.05656854249492382,579,code2,2,2.000000e-06
44,0.3200000000000002,579,code1,6,8.998286e+01
44,0.3200000000000002,579,code2,6,9.137697e+01
4,0.05656854249492382,8105,code1,1,5.000000e-06
4,0.05656854249492382,8105,code2,2,3.000000e-06
36,0.45254833995939064,183,code1,7,1.935798e+01
36,0.45254833995939064,183,code2,7,1.782215e+01
12,0.1600000000000001,3648,code1,3,3.100000e-05
12,0.1600000000000001,3648,code2,3,9.000000e-06
44,0.02,8105,code1,2,4.410000e-04
44,0.02,8105,code2,2,2.200000e-05
16,0.08000000000000002,183,code1,2,5.600000e-05
16,0.08000000000000002,183,code2,2,1.100000e-05
16,0.1600000000000001,183,code1,3,5.300000e-05
16,0.1600000000000001,183,code2,3,1.100000e-05
24,0.11313708498984765,3648,code1,3,8.510000e-04
24,0.11313708498984765,3648,code2,3,1.112000e-03
4,0.04000000000000001,579,code1,1,3.000000e-06
4,0.04000000000000001,579,code2,2,2.000000e-06
76,0.02,6757,code1,3,9.109729e+01
76,0.02,6757,code2,3,9.146269e+01
20,0.22627416997969532,183,code1,4,5.650000e-04
20,0.22627416997969532,183,code2,4,4.980000e-04
24,0.1600000000000001,3648,code1,4,1.412000e-03
24,0.1600000000000001,3648,code2,4,1.462000e-03
4,0.05656854249492382,3648,code1,1,5.000000e-06
4,0.05656854249492382,3648,code2,2,2.000000e-06
56,0.08000000000000002,579,code1,3,6.780000e-04
56,0.08000000000000002,579,code2,3,1.390000e-04
76,0.028284271247461905,6757,code1,3,1.260190e+01
76,0.028284271247461905,6757,code2,3,1.249221e+01
4,0.028284271247461905,579,code1,1,4.000000e-06
4,0.028284271247461905,579,code2,2,3.000000e-06
12,0.45254833995939064,183,code1,4,5.900000e-05
12,0.45254833995939064,183,code2,4,4.500000e-05
40,0.11313708498984765,6757,code1,3,1.683700e-02
40,0.11313708498984765,6757,code2,3,1.129800e-02
48,0.08000000000000002,579,code1,3,4.893534e+00
48,0.08000000000000002,579,code2,3,4.864740e+00
84,0.028284271247461905,6757,code1,3,1.018060e-01
84,0.028284271247461905,6757,code2,3,9.975500e-02
8,0.028284271247461905,8105,code1,1,1.000000e-05
8,0.028284271247461905,8105,code2,2,4.000000e-06
16,0.028284271247461905,8105,code1,1,4.600000e-05
16,0.028284271247461905,8105,code2,2,5.000000e-06
12,0.1600000000000001,579,code1,3,3.200000e-05
12,0.1600000000000001,579,code2,3,1.000000e-05
40,0.05656854249492382,183,code1,3,8.740690e-01
40,0.05656854249492382,183,code2,3,8.726820e-01
28,0.1600000000000001,579,code1,3,1.021000e-03
28,0.1600000000000001,579,code2,3,9.480000e-04
4,0.6400000000000005,183,code1,3,3.000000e-06
4,0.6400000000000005,183,code2,3,3.000000e-06
2,0.45254833995939064,8105,code1,1,3.000000e-06
2,0.45254833995939064,8105,code2,2,2.000000e-06
56,0.05656854249492382,3648,code1,3,6.632940e-01
56,0.05656854249492382,3648,code2,3,6.535350e-01
32,0.02,6757,code1,2,2.480000e-04
32,0.02,6757,code2,2,1.090000e-04
20,0.1600000000000001,6757,code1,4,2.606000e-03
20,0.1600000000000001,6757,code2,4,1.679000e-03
28,0.3200000000000002,183,code1,5,2.094400e-02
28,0.3200000000000002,183,code2,5,2.212400e-02
12,0.02,6757,code1,1,2.400000e-05
12,0.02,6757,code2,2,5.000000e-06
28,0.02,579,code1,2,1.810000e-04
28,0.02,579,code2,2,1.400000e-05
8,0.028284271247461905,3648,code1,2,1.000000e-05
8,0.028284271247461905,3648,code2,2,3.000000e-06
44,0.22627416997969532,6757,code1,5,3.433532e+00
44,0.22627416997969532,6757,code2,5,3.448961e+00
32,0.11313708498984765,579,code1,3,1.859900e-02
32,0.11313708498984765,579,code2,3,1.923700e-02
16,0.3200000000000002,579,code1,3,1.360000e-04
16,0.3200000000000002,579,code2,3,4.300000e-05
16,0.02,579,code1,2,5.400000e-05
16,0.02,579,code2,2,9.000000e-06
56,0.08000000000000002,183,code1,4,3.989136e+00
56,0.08000000000000002,183,code2,4,3.972712e+00
4,0.45254833995939064,3648,code1,2,3.000000e-06
4,0.45254833995939064,3648,code2,2,3.000000e-06
20,0.3200000000000002,579,code1,5,4.248000e-03
20,0.3200000000000002,579,code2,5,4.410000e-03
12,0.1600000000000001,8105,code1,2,2.400000e-05
12,0.1600000000000001,8105,code2,2,6.000000e-06
8,0.11313708498984765,8105,code1,2,1.000000e-05
8,0.11313708498984765,8105,code2,2,4.000000e-06
2,0.1600000000000001,579,code1,1,3.000000e-06
2,0.1600000000000001,579,code2,2,2.000000e-06
56,0.11313708498984765,579,code1,4,2.822700e-02
56,0.11313708498984765,579,code2,4,3.006600e-02
32,0.22627416997969532,3648,code1,5,2.561895e+00
32,0.22627416997969532,3648,code2,5,2.568152e+00
16,0.6400000000000005,183,code1,6,1.428000e-03
16,0.6400000000000005,183,code2,6,1.595000e-03
60,0.04000000000000001,579,code1,3,3.690000e-03
60,0.04000000000000001,579,code2,3,2.720000e-03
68,0.04000000000000001,8105,code1,3,3.002910e-01
68,0.04000000000000001,8105,code2,3,3.007220e-01
52,0.08000000000000002,183,code1,4,7.395617e+00
52,0.08000000000000002,183,code2,4,7.401658e+00
56,0.04000000000000001,579,code1,3,6.743000e-03
56,0.04000000000000001,579,code2,3,6.918000e-03
44,0.1600000000000001,183,code1,4,9.339100e-01
44,0.1600000000000001,183,code2,4,9.458180e-01
24,0.22627416997969532,3648,code1,4,5.400000e-04
24,0.22627416997969532,3648,code2,4,4.980000e-04
48,0.028284271247461905,3648,code1,3,6.940640e-01
48,0.028284271247461905,3648,code2,3,6.941380e-01
40,0.08000000000000002,183,code1,4,3.189638e+01
40,0.08000000000000002,183,code2,4,3.172435e+01
60,0.04000000000000001,3648,code1,3,2.428220e-01
60,0.04000000000000001,3648,code2,3,2.389070e-01
72,0.028284271247461905,8105,code1,3,1.664270e+00
72,0.028284271247461905,8105,code2,3,1.656725e+00
32,0.08000000000000002,6757,code1,3,7.670000e-03
32,0.08000000000000002,6757,code2,3,6.032000e-03
72,0.02,579,code1,2,8.128000e-02
72,0.02,579,code2,2,8.043700e-02
8,0.02,579,code1,1,1.000000e-05
8,0.02,579,code2,2,4.000000e-06
44,0.11313708498984765,8105,code1,3,1.220431e+00
44,0.11313708498984765,8105,code2,3,3.054200e-02
2,0.22627416997969532,183,code1,2,1.000000e-06
2,0.22627416997969532,183,code2,2,2.000000e-06
2,0.08000000000000002,8105,code1,1,3.000000e-06
2,0.08000000000000002,8105,code2,2,2.000000e-06
32,0.05656854249492382,579,code1,2,5.480000e-04
32,0.05656854249492382,579,code2,2,3.470000e-04
20,0.08000000000000002,6757,code1,3,4.960000e-04
20,0.08000000000000002,6757,code2,3,4.470000e-04
16,0.3200000000000002,8105,code1,4,5.160000e-04
16,0.3200000000000002,8105,code2,4,4.910000e-04
12,0.08000000000000002,8105,code1,2,3.100000e-05
12,0.08000000000000002,8105,code2,2,4.000000e-06
24,0.1600000000000001,183,code1,4,7.880000e-04
24,0.1600000000000001,183,code2,4,6.680000e-04
32,0.11313708498984765,6757,code1,3,7.530000e-04
32,0.11313708498984765,6757,code2,3,3.730000e-04
28,0.04000000000000001,3648,code1,2,2.834000e-03
28,0.04000000000000001,3648,code2,2,2.600000e-03
36,0.1600000000000001,8105,code1,4,1.945104e+00
36,0.1600000000000001,8105,code2,4,1.944375e+00
8,0.11313708498984765,579,code1,2,1.100000e-05
8,0.11313708498984765,579,code2,2,4.000000e-06
20,0.1600000000000001,579,code1,4,5.849000e-03
20,0.1600000000000001,579,code2,4,5.642000e-03
16,0.3200000000000002,183,code1,4,1.960000e-04
16,0.3200000000000002,183,code2,4,1.200000e-04
8,0.04000000000000001,3648,code1,2,8.000000e-06
8,0.04000000000000001,3648,code2,2,3.000000e-06
64,0.05656854249492382,6757,code1,3,1.180388e+00
64,0.05656854249492382,6757,code2,3,1.174003e+00
28,0.3200000000000002,3648,code1,5,8.976600e-02
28,0.3200000000000002,3648,code2,5,8.757100e-02
8,0.3200000000000002,8105,code1,2,1.000000e-05
8,0.3200000000000002,8105,code2,2,3.000000e-06
2,0.45254833995939064,183,code1,2,1.000000e-06
2,0.45254833995939064,183,code2,2,1.000000e-06
4,0.22627416997969532,579,code1,2,3.000000e-06
4,0.22627416997969532,579,code2,2,3.000000e-06
32,0.45254833995939064,3648,code1,7,1.309120e+01
32,0.45254833995939064,3648,code2,7,1.321545e+01
72,0.08000000000000002,183,code1,4,8.753059e+01
72,0.08000000000000002,183,code2,4,8.714997e+01
60,0.028284271247461905,579,code1,3,2.202400e-02
60,0.028284271247461905,579,code2,3,2.557000e-02
28,0.05656854249492382,183,code1,3,3.043000e-03
28,0.05656854249492382,183,code2,3,3.228000e-03
52,0.1600000000000001,183,code1,5,5.041132e+01
52,0.1600000000000001,183,code2,5,4.988556e+01
2,0.02,8105,code1,1,2.000000e-06
2,0.02,8105,code2,2,2.000000e-06
2,0.45254833995939064,3648,code1,1,3.000000e-06
2,0.45254833995939064,3648,code2,2,2.000000e-06
60,0.1600000000000001,183,code1,5,2.886831e+01
60,0.1600000000000001,183,code2,5,2.908337e+01
4,0.22627416997969532,8105,code1,3,3.000000e-06
4,0.22627416997969532,8105,code2,3,4.000000e-06
8,0.1600000000000001,183,code1,2,1.700000e-05
8,0.1600000000000001,183,code2,2,6.000000e-06
88,0.028284271247461905,183,code1,3,5.401460e-01
88,0.028284271247461905,183,code2,3,5.427360e-01
52,0.02,8105,code1,2,1.148317e+00
52,0.02,8105,code2,2,1.155257e+00
56,0.08000000000000002,6757,code1,3,9.026790e-01
56,0.08000000000000002,6757,code2,3,9.118520e-01
4,0.028284271247461905,8105,code1,1,4.000000e-06
4,0.028284271247461905,8105,code2,2,2.000000e-06
56,0.04000000000000001,8105,code1,3,1.813500e-02
56,0.04000000000000001,8105,code2,3,1.948400e-02
12,0.04000000000000001,183,code1,2,2.300000e-05
12,0.04000000000000001,183,code2,2,7.000000e-06
8,0.3200000000000002,6757,code1,4,2.300000e-05
8,0.3200000000000002,6757,code2,4,2.500000e-05
12,0.22627416997969532,3648,code1,3,2.700000e-05
12,0.22627416997969532,3648,code2,3,4.000000e-06
36,0.028284271247461905,3648,code1,3,5.321300e-02
36,0.028284271247461905,3648,code2,3,5.216800e-02
16,0.6400000000000005,3648,code1,7,1.952300e-02
16,0.6400000000000005,3648,code2,7,1.550900e-02
32,0.028284271247461905,6757,code1,2,8.010000e-04
32,0.028284271247461905,6757,code2,2,7.020000e-04
2,0.028284271247461905,8105,code1,1,3.000000e-06
2,0.028284271247461905,8105,code2,2,2.000000e-06
16,0.02,6757,code1,2,5.500000e-05
16,0.02,6757,code2,2,8.000000e-06
16,0.08000000000000002,6757,code1,3,5.900000e-05
16,0.08000000000000002,6757,code2,3,1.400000e-05
36,0.11313708498984765,183,code1,3,9.524000e-03
36,0.11313708498984765,183,code2,3,7.969000e-03
12,0.45254833995939064,8105,code1,4,3.500000e-05
12,0.45254833995939064,8105,code2,4,2.700000e-05
8,0.11313708498984765,183,code1,2,1.700000e-05
8,0.11313708498984765,183,code2,2,7.000000e-06
4,0.08000000000000002,183,code1,2,3.000000e-06
4,0.08000000000000002,183,code2,2,2.000000e-06
8,0.3200000000000002,3648,code1,3,1.200000e-05
8,0.3200000000000002,3648,code2,3,5.000000e-06
68,0.028284271247461905,579,code1,3,1.807948e+00
68,0.028284271247461905,579,code2,3,1.806475e+00
2,0.04000000000000001,6757,code1,1,2.000000e-06
2,0.04000000000000001,6757,code2,2,2.000000e-06
2,0.6400000000000005,6757,code1,1,2.000000e-06
2,0.6400000000000005,6757,code2,2,3.000000e-06
12,0.45254833995939064,3648,code1,4,3.000000e-05
12,0.45254833995939064,3648,code2,4,1.200000e-05
40,0.1600000000000001,579,code1,4,9.536000e-03
40,0.1600000000000001,579,code2,4,9.870000e-03
4,0.04000000000000001,183,code1,2,4.000000e-06
4,0.04000000000000001,183,code2,2,2.000000e-06
8,0.04000000000000001,579,code1,1,1.100000e-05
8,0.04000000000000001,579,code2,2,2.000000e-06
20,0.04000000000000001,8105,code1,2,6.900000e-05
20,0.04000000000000001,8105,code2,2,1.000000e-05
16,0.08000000000000002,8105,code1,2,5.700000e-05
16,0.08000000000000002,8105,code2,2,9.000000e-06
28,0.08000000000000002,6757,code1,3,1.577080e-01
28,0.08000000000000002,6757,code2,3,1.597320e-01
4,0.05656854249492382,6757,code1,2,4.000000e-06
4,0.05656854249492382,6757,code2,2,3.000000e-06
8,0.05656854249492382,6757,code1,2,1.600000e-05
8,0.05656854249492382,6757,code2,2,6.000000e-06
40,0.02,579,code1,2,2.980000e-04
40,0.02,579,code2,2,1.400000e-05
16,0.04000000000000001,3648,code1,2,4.600000e-05
16,0.04000000000000001,3648,code2,2,7.000000e-06
20,0.3200000000000002,3648,code1,4,4.960000e-04
20,0.3200000000000002,3648,code2,4,3.340000e-04
4,0.22627416997969532,183,code1,3,3.000000e-06
